Orthogroup	Acomosus	T.fasciculata	T.leiboldiana
OG0024739			Tlei_v1.22593-RA
OG0024740			Tlei_v1.22597-RA
OG0024741			Tlei_v1.22605-RA
OG0024742			Tlei_v1.22626-RA
OG0024743			Tlei_v1.22622-RA
OG0024744			Tlei_v1.22640-RA
OG0024745			Tlei_v1.22641-RA
OG0024746			Tlei_v1.22652-RA
OG0024747			Tlei_v1.22655-RA
OG0024748			Tlei_v1.22657-RA
OG0024749			Tlei_v1.22661-RA
OG0024750			Tlei_v1.22675-RA
OG0024751			Tlei_v1.22689-RA
OG0024752			Tlei_v1.22703-RA
OG0024753			Tlei_v1.22714-RA
OG0024754			Tlei_v1.22719-RA
OG0024755			Tlei_v1.22731-RA
OG0024756			Tlei_v1.22749-RA
OG0024757			Tlei_v1.22745-RA
OG0024758			Tlei_v1.22755-RA
OG0024759			Tlei_v1.22760-RA
OG0024760			Tlei_v1.22763-RA
OG0024761			Tlei_v1.22781-RA
OG0024762			Tlei_v1.31338-RA
OG0024763			Tlei_v1.31377-RA
OG0024764			Tlei_v1.31385-RA
OG0024765			Tlei_v1.31395-RA
OG0024766			Tlei_v1.31388-RA
OG0024767			Tlei_v1.31378-RA
OG0024768			Tlei_v1.31383-RA
OG0024769			Tlei_v1.31412-RA
OG0024770			Tlei_v1.31405-RA
OG0024771			Tlei_v1.31411-RA
OG0024772			Tlei_v1.31425-RA
OG0024773			Tlei_v1.31437-RA
OG0024774			Tlei_v1.31430-RA
OG0024775			Tlei_v1.31448-RA
OG0024776			Tlei_v1.31444-RA
OG0024777			Tlei_v1.31450-RA
OG0024778			Tlei_v1.31453-RA
OG0024779			Tlei_v1.31484-RA
OG0024780			Tlei_v1.31499-RA
OG0024781			Tlei_v1.31534-RA
OG0024782			Tlei_v1.31535-RA
OG0024783			Tlei_v1.31549-RA
OG0024784			Tlei_v1.31575-RA
OG0024785			Tlei_v1.31571-RA
OG0024786			Tlei_v1.31583-RA
OG0024787			Tlei_v1.31578-RA
OG0024788			Tlei_v1.31597-RA
OG0024789			Tlei_v1.31607-RA
OG0024790			Tlei_v1.31620-RA
OG0024791			Tlei_v1.31633-RA
OG0024792			Tlei_v1.31650-RA
OG0024793			Tlei_v1.31663-RA
OG0024794			Tlei_v1.31665-RA
OG0024795			Tlei_v1.31679-RA
OG0024796			Tlei_v1.31684-RA
OG0024797			Tlei_v1.31694-RA
OG0024798			Tlei_v1.31702-RA
OG0024799			Tlei_v1.31708-RA
OG0024800			Tlei_v1.31718-RA
OG0024801			Tlei_v1.31724-RA
OG0024802			Tlei_v1.31732-RA
OG0024803			Tlei_v1.31742-RA
OG0024804			Tlei_v1.31759-RA
OG0024805			Tlei_v1.31758-RA
OG0024806			Tlei_v1.31772-RA
OG0024807			Tlei_v1.31768-RA
OG0024808			Tlei_v1.31773-RA
OG0024809			Tlei_v1.31779-RA
OG0024810			Tlei_v1.31776-RA
OG0024811			Tlei_v1.31774-RA
OG0024812			Tlei_v1.31781-RA
OG0024813			Tlei_v1.31795-RA
OG0024814			Tlei_v1.31790-RA
OG0024815			Tlei_v1.31801-RA
OG0024816			Tlei_v1.31808-RA
OG0024817			Tlei_v1.31818-RA
OG0024818			Tlei_v1.31822-RA
OG0024819			Tlei_v1.31826-RA
OG0024820			Tlei_v1.31847-RA
OG0024821			Tlei_v1.31852-RA
OG0024822			Tlei_v1.31874-RA
OG0024823			Tlei_v1.31877-RA
OG0024824			Tlei_v1.31892-RA
OG0024825			Tlei_v1.31896-RA
OG0024826			Tlei_v1.31897-RA
OG0024827			Tlei_v1.31921-RA
OG0024828			Tlei_v1.31931-RA
OG0024829			Tlei_v1.31938-RA
OG0024830			Tlei_v1.31939-RA
OG0024831			Tlei_v1.31944-RA
OG0024832			Tlei_v1.31952-RA
OG0024833			Tlei_v1.31954-RA
OG0024834			Tlei_v1.31950-RA
OG0024835			Tlei_v1.31953-RA
OG0024836			Tlei_v1.31956-RA
OG0024837			Tlei_v1.29532-RA
OG0024838			Tlei_v1.29534-RA
OG0024839			Tlei_v1.29543-RA
OG0024840			Tlei_v1.29556-RA
OG0024841			Tlei_v1.29552-RA
OG0024842			Tlei_v1.29549-RA
OG0024843			Tlei_v1.29573-RA
OG0024844			Tlei_v1.29576-RA
OG0024845			Tlei_v1.29585-RA
OG0024846			Tlei_v1.29606-RA
OG0024847			Tlei_v1.29616-RA
OG0024848			Tlei_v1.29626-RA
OG0024849			Tlei_v1.29634-RA
OG0024850			Tlei_v1.29638-RA
OG0024851			Tlei_v1.29651-RA
OG0024852			Tlei_v1.29662-RA
OG0024853			Tlei_v1.29679-RA
OG0024854			Tlei_v1.29701-RA
OG0024855			Tlei_v1.29712-RA
OG0024856			Tlei_v1.29715-RA
OG0024857			Tlei_v1.29729-RA
OG0024858			Tlei_v1.29725-RA
OG0024859			Tlei_v1.29736-RA
OG0024860			Tlei_v1.29741-RA
OG0024861			Tlei_v1.29739-RA
OG0024862			Tlei_v1.29751-RA
OG0024863			Tlei_v1.29750-RA
OG0024864			Tlei_v1.29762-RA
OG0024865			Tlei_v1.29763-RA
OG0024866			Tlei_v1.29776-RA
OG0024867			Tlei_v1.29778-RA
OG0024868			Tlei_v1.29785-RA
OG0024869			Tlei_v1.29784-RA
OG0024870			Tlei_v1.29795-RA
OG0024871			Tlei_v1.29803-RA
OG0024872			Tlei_v1.29810-RA
OG0024873			Tlei_v1.29809-RA
OG0024874			Tlei_v1.29833-RA
OG0024875			Tlei_v1.29844-RA
OG0024876			Tlei_v1.29840-RA
OG0024877			Tlei_v1.29846-RA
OG0024878			Tlei_v1.29865-RA
OG0024879			Tlei_v1.29874-RA
OG0024880			Tlei_v1.29877-RA
OG0024881			Tlei_v1.29902-RA
OG0024882			Tlei_v1.29924-RA
OG0024883			Tlei_v1.29923-RA
OG0024884			Tlei_v1.29934-RA
OG0024885			Tlei_v1.29931-RA
OG0024886			Tlei_v1.29961-RA
OG0024887			Tlei_v1.29970-RA
OG0024888			Tlei_v1.29977-RA
OG0024889			Tlei_v1.30008-RA
OG0024890			Tlei_v1.30016-RA
OG0024891			Tlei_v1.30011-RA
OG0024892			Tlei_v1.30010-RA
OG0024893			Tlei_v1.30027-RA
OG0024894			Tlei_v1.30044-RA
OG0024895			Tlei_v1.30078-RA
OG0024896			Tlei_v1.30107-RA
OG0024897			Tlei_v1.30126-RA
OG0024898			Tlei_v1.30147-RA
OG0024899			Tlei_v1.30195-RA
OG0024900			Tlei_v1.30186-RA
OG0024901			Tlei_v1.30192-RA
OG0024902			Tlei_v1.30205-RB
OG0024903			Tlei_v1.30212-RA
OG0024904			Tlei_v1.30227-RA
OG0024905			Tlei_v1.30243-RA
OG0024906			Tlei_v1.30256-RA
OG0024907			Tlei_v1.30311-RA
OG0024908			Tlei_v1.30292-RA
OG0024909			Tlei_v1.30299-RA
OG0024910			Tlei_v1.30303-RA
OG0024911			Tlei_v1.30288-RA
OG0024912			Tlei_v1.36597-RA
OG0024913			Tlei_v1.06605-RA
OG0024914			Tlei_v1.06635-RA
OG0024915			Tlei_v1.06642-RA
OG0024916			Tlei_v1.06644-RA
OG0024917			Tlei_v1.06670-RA
OG0024918			Tlei_v1.06690-RA
OG0024919			Tlei_v1.06705-RA
OG0024920			Tlei_v1.06697-RA
OG0024921			Tlei_v1.06695-RA
OG0024922			Tlei_v1.06702-RA
OG0024923			Tlei_v1.06719-RA
OG0024924			Tlei_v1.06734-RA
OG0024925			Tlei_v1.06771-RA
OG0024926			Tlei_v1.06804-RA
OG0024927			Tlei_v1.06824-RA
OG0024928			Tlei_v1.06819-RA
OG0024929			Tlei_v1.06830-RA
OG0024930			Tlei_v1.06827-RA
OG0024931			Tlei_v1.06839-RA
OG0024932			Tlei_v1.06841-RA
OG0024933			Tlei_v1.06866-RA
OG0024934			Tlei_v1.06862-RA
OG0024935			Tlei_v1.06885-RA
OG0024936			Tlei_v1.06906-RA
OG0024937			Tlei_v1.06913-RA
OG0024938			Tlei_v1.06909-RA
OG0024939			Tlei_v1.06926-RA
OG0024940			Tlei_v1.06927-RA
OG0024941			Tlei_v1.06930-RA
OG0024942			Tlei_v1.06928-RA
OG0024943			Tlei_v1.06925-RA
OG0024944			Tlei_v1.06945-RA
OG0024945			Tlei_v1.06955-RA
OG0024946			Tlei_v1.06960-RA
OG0024947			Tlei_v1.06966-RA
OG0024948			Tlei_v1.06971-RA
OG0024949			Tlei_v1.06980-RA
OG0024950			Tlei_v1.06991-RA
OG0024951			Tlei_v1.07002-RA
OG0024952			Tlei_v1.07041-RA
OG0024953			Tlei_v1.07051-RA
OG0024954			Tlei_v1.07052-RA
OG0024955			Tlei_v1.07062-RA
OG0024956			Tlei_v1.07061-RA
OG0024957			Tlei_v1.07083-RA
OG0024958			Tlei_v1.07088-RA
OG0024959			Tlei_v1.07101-RA
OG0024960			Tlei_v1.07098-RA
OG0024961			Tlei_v1.07108-RA
OG0024962			Tlei_v1.07116-RB
OG0024963			Tlei_v1.07123-RA
OG0024964			Tlei_v1.07120-RA
OG0024965			Tlei_v1.07125-RA
OG0024966			Tlei_v1.07128-RA
OG0024967			Tlei_v1.07155-RA
OG0024968			Tlei_v1.07171-RA
OG0024969			Tlei_v1.07170-RA
OG0024970			Tlei_v1.07173-RA
OG0024971			Tlei_v1.07178-RA
OG0024972			Tlei_v1.07181-RA
OG0024973			Tlei_v1.07209-RA
OG0024974			Tlei_v1.07211-RA
OG0024975			Tlei_v1.07214-RA
OG0024976			Tlei_v1.07218-RA
OG0024977			Tlei_v1.07265-RA
OG0024978			Tlei_v1.07274-RA
OG0024979			Tlei_v1.07280-RA
OG0024980			Tlei_v1.07279-RA
OG0024981			Tlei_v1.07290-RA
OG0024982			Tlei_v1.07315-RA
OG0024983			Tlei_v1.07316-RA
OG0024984			Tlei_v1.07320-RA
OG0024985			Tlei_v1.07322-RA
OG0024986			Tlei_v1.07348-RA
OG0024987			Tlei_v1.07347-RA
OG0024988			Tlei_v1.07353-RA
OG0024989			Tlei_v1.07369-RA
OG0024990			Tlei_v1.07386-RA
OG0024991			Tlei_v1.07416-RA
OG0024992			Tlei_v1.07418-RA
OG0024993			Tlei_v1.07424-RA
OG0024994			Tlei_v1.07431-RA
OG0024995			Tlei_v1.07437-RA
OG0024996			Tlei_v1.07456-RA
OG0024997			Tlei_v1.07458-RA
OG0024998			Tlei_v1.07468-RA
OG0024999			Tlei_v1.07471-RA
OG0025000			Tlei_v1.07488-RA
OG0025001			Tlei_v1.07495-RA
OG0025002			Tlei_v1.07515-RA
OG0025003			Tlei_v1.07516-RA
OG0025004			Tlei_v1.07523-RA
OG0025005			Tlei_v1.07528-RA
OG0025006			Tlei_v1.07552-RA
OG0025007			Tlei_v1.07553-RA
OG0025008			Tlei_v1.07568-RA
OG0025009			Tlei_v1.07576-RA
OG0025010			Tlei_v1.07566-RA
OG0025011			Tlei_v1.07588-RA
OG0025012			Tlei_v1.07597-RA
OG0025013			Tlei_v1.07603-RA
OG0025014			Tlei_v1.07612-RA
OG0025015			Tlei_v1.07613-RA
OG0025016			Tlei_v1.07615-RA
OG0025017			Tlei_v1.07622-RA
OG0025018			Tlei_v1.07625-RB
OG0025019			Tlei_v1.07631-RA
OG0025020			Tlei_v1.07634-RA
OG0025021			Tlei_v1.07639-RA
OG0025022			Tlei_v1.07642-RA
OG0025023			Tlei_v1.07647-RA
OG0025024			Tlei_v1.07650-RA
OG0025025			Tlei_v1.07666-RA
OG0025026			Tlei_v1.07672-RA
OG0025027			Tlei_v1.07681-RA
OG0025028			Tlei_v1.07700-RA
OG0025029			Tlei_v1.07738-RA
OG0025030			Tlei_v1.07761-RA
OG0025031			Tlei_v1.07763-RA
OG0025032			Tlei_v1.07762-RA
OG0025033			Tlei_v1.07771-RA
OG0025034			Tlei_v1.07774-RA
OG0025035			Tlei_v1.07781-RA
OG0025036			Tlei_v1.07785-RA
OG0025037			Tlei_v1.07792-RA
OG0025038			Tlei_v1.07809-RA
OG0025039			Tlei_v1.07820-RA
OG0025040			Tlei_v1.07821-RA
OG0025041			Tlei_v1.07865-RA
OG0025042			Tlei_v1.07864-RA
OG0025043			Tlei_v1.07867-RA
OG0025044			Tlei_v1.07876-RA
OG0025045			Tlei_v1.07869-RA
OG0025046			Tlei_v1.07881-RA
OG0025047			Tlei_v1.07920-RA
OG0025048			Tlei_v1.07927-RA
OG0025049			Tlei_v1.07929-RA
OG0025050			Tlei_v1.07936-RA
OG0025051			Tlei_v1.07944-RA
OG0025052			Tlei_v1.07946-RA
OG0025053			Tlei_v1.07943-RA
OG0025054			Tlei_v1.07945-RA
OG0025055			Tlei_v1.07958-RA
OG0025056			Tlei_v1.07976-RA
OG0025057			Tlei_v1.07975-RA
OG0025058			Tlei_v1.07969-RA
OG0025059			Tlei_v1.07970-RA
OG0025060			Tlei_v1.07991-RA
OG0025061			Tlei_v1.08018-RA
OG0025062			Tlei_v1.00026-RA
OG0025063			Tlei_v1.00031-RA
OG0025064			Tlei_v1.00049-RA
OG0025065			Tlei_v1.00069-RA
OG0025066			Tlei_v1.00062-RA
OG0025067			Tlei_v1.00068-RA
OG0025068			Tlei_v1.00067-RA
OG0025069			Tlei_v1.00097-RA
OG0025070			Tlei_v1.00105-RA
OG0025071			Tlei_v1.00099-RA
OG0025072			Tlei_v1.00113-RA
OG0025073			Tlei_v1.00119-RA
OG0025074			Tlei_v1.00118-RA
OG0025075			Tlei_v1.00131-RA
OG0025076			Tlei_v1.00129-RA
OG0025077			Tlei_v1.00132-RA
OG0025078			Tlei_v1.00149-RA
OG0025079			Tlei_v1.00173-RA
OG0025080			Tlei_v1.00180-RA
OG0025081			Tlei_v1.00186-RA
OG0025082			Tlei_v1.00187-RA
OG0025083			Tlei_v1.00216-RA
OG0025084			Tlei_v1.00226-RA
OG0025085			Tlei_v1.00240-RA
OG0025086			Tlei_v1.00235-RA
OG0025087			Tlei_v1.00263-RA
OG0025088			Tlei_v1.00268-RA
OG0025089			Tlei_v1.00284-RA
OG0025090			Tlei_v1.00288-RA
OG0025091			Tlei_v1.00281-RA
OG0025092			Tlei_v1.00291-RA
OG0025093			Tlei_v1.00295-RA
OG0025094			Tlei_v1.00296-RA
OG0025095			Tlei_v1.00305-RA
OG0025096			Tlei_v1.00315-RA
OG0025097			Tlei_v1.00316-RA
OG0025098			Tlei_v1.00317-RA
OG0025099			Tlei_v1.00322-RA
OG0025100			Tlei_v1.00340-RB
OG0025101			Tlei_v1.00341-RA
OG0025102			Tlei_v1.00376-RA
OG0025103			Tlei_v1.00377-RA
OG0025104			Tlei_v1.00381-RA
OG0025105			Tlei_v1.00390-RA
OG0025106			Tlei_v1.00412-RA
OG0025107			Tlei_v1.00420-RA
OG0025108			Tlei_v1.00432-RA
OG0025109			Tlei_v1.00433-RA
OG0025110			Tlei_v1.00436-RA
OG0025111			Tlei_v1.00442-RA
OG0025112			Tlei_v1.00447-RA
OG0025113			Tlei_v1.00450-RA
OG0025114			Tlei_v1.00461-RA
OG0025115			Tlei_v1.00470-RA
OG0025116			Tlei_v1.00473-RA
OG0025117			Tlei_v1.00477-RA
OG0025118			Tlei_v1.00484-RA
OG0025119			Tlei_v1.00485-RA
OG0025120			Tlei_v1.00499-RA
OG0025121			Tlei_v1.00503-RA
OG0025122			Tlei_v1.00520-RA
OG0025123			Tlei_v1.00522-RA
OG0025124			Tlei_v1.00551-RA
OG0025125			Tlei_v1.00553-RA
OG0025126			Tlei_v1.00577-RA
OG0025127			Tlei_v1.00589-RA
OG0025128			Tlei_v1.00625-RA
OG0025129			Tlei_v1.00633-RA
OG0025130			Tlei_v1.00635-RA
OG0025131			Tlei_v1.00645-RA
OG0025132			Tlei_v1.00661-RA
OG0025133			Tlei_v1.00665-RA
OG0025134			Tlei_v1.00686-RA
OG0025135			Tlei_v1.00736-RA
OG0025136			Tlei_v1.00744-RA
OG0025137			Tlei_v1.00755-RA
OG0025138			Tlei_v1.00756-RA
OG0025139			Tlei_v1.00788-RA
OG0025140			Tlei_v1.00789-RA
OG0025141			Tlei_v1.00800-RA
OG0025142			Tlei_v1.00810-RA
OG0025143			Tlei_v1.00816-RA
OG0025144			Tlei_v1.00818-RA
OG0025145			Tlei_v1.00828-RA
OG0025146			Tlei_v1.00836-RA
OG0025147			Tlei_v1.00839-RA
OG0025148			Tlei_v1.00870-RA
OG0025149			Tlei_v1.00895-RA
OG0025150			Tlei_v1.00899-RA
OG0025151			Tlei_v1.00908-RA
OG0025152			Tlei_v1.00909-RA
OG0025153			Tlei_v1.00916-RA
OG0025154			Tlei_v1.00914-RB
OG0025155			Tlei_v1.00912-RA
OG0025156			Tlei_v1.00913-RA
OG0025157			Tlei_v1.00925-RA
OG0025158			Tlei_v1.00939-RA
OG0025159			Tlei_v1.00966-RA
OG0025160			Tlei_v1.00980-RA
OG0025161			Tlei_v1.01005-RA
OG0025162			Tlei_v1.01001-RA
OG0025163			Tlei_v1.01029-RA
OG0025164			Tlei_v1.01036-RA
OG0025165			Tlei_v1.01047-RA
OG0025166			Tlei_v1.01050-RA
OG0025167			Tlei_v1.01059-RA
OG0025168			Tlei_v1.01073-RA
OG0025169			Tlei_v1.01068-RA
OG0025170			Tlei_v1.01071-RA
OG0025171			Tlei_v1.01097-RA
OG0025172			Tlei_v1.01105-RA
OG0025173			Tlei_v1.01120-RA
OG0025174			Tlei_v1.01124-RA
OG0025175			Tlei_v1.01137-RA
OG0025176			Tlei_v1.01139-RA
OG0025177			Tlei_v1.01144-RA
OG0025178			Tlei_v1.01138-RA
OG0025179			Tlei_v1.01140-RA
OG0025180			Tlei_v1.01164-RA
OG0025181			Tlei_v1.01158-RA
OG0025182			Tlei_v1.01168-RA
OG0025183			Tlei_v1.01177-RA
OG0025184			Tlei_v1.01196-RA
OG0025185			Tlei_v1.01205-RA
OG0025186			Tlei_v1.01239-RA
OG0025187			Tlei_v1.01258-RA
OG0025188			Tlei_v1.01270-RA
OG0025189			Tlei_v1.01282-RA
OG0025190			Tlei_v1.01289-RA
OG0025191			Tlei_v1.01287-RA
OG0025192			Tlei_v1.01300-RA
OG0025193			Tlei_v1.01313-RA
OG0025194			Tlei_v1.01317-RA
OG0025195			Tlei_v1.01326-RA
OG0025196			Tlei_v1.01379-RA
OG0025197			Tlei_v1.01386-RA
OG0025198			Tlei_v1.01412-RA
OG0025199			Tlei_v1.01420-RA
OG0025200			Tlei_v1.01440-RA
OG0025201			Tlei_v1.01435-RA
OG0025202			Tlei_v1.01437-RA
OG0025203			Tlei_v1.01447-RA
OG0025204			Tlei_v1.01453-RA
OG0025205			Tlei_v1.01469-RA
OG0025206			Tlei_v1.01479-RA
OG0025207			Tlei_v1.01499-RA
OG0025208			Tlei_v1.01525-RA
OG0025209			Tlei_v1.01538-RA
OG0025210			Tlei_v1.01551-RA
OG0025211			Tlei_v1.01549-RA
OG0025212			Tlei_v1.01553-RA
OG0025213			Tlei_v1.01554-RA
OG0025214			Tlei_v1.01573-RA
OG0025215			Tlei_v1.01568-RA
OG0025216			Tlei_v1.01585-RA
OG0025217			Tlei_v1.01590-RA
OG0025218			Tlei_v1.01620-RA
OG0025219			Tlei_v1.01619-RA
OG0025220			Tlei_v1.01617-RA
OG0025221			Tlei_v1.01633-RA
OG0025222			Tlei_v1.01641-RA
OG0025223			Tlei_v1.01651-RA
OG0025224			Tlei_v1.01681-RA
OG0025225			Tlei_v1.01683-RA
OG0025226			Tlei_v1.01695-RA
OG0025227			Tlei_v1.01693-RA
OG0025228			Tlei_v1.01686-RA
OG0025229			Tlei_v1.01699-RA
OG0025230			Tlei_v1.01737-RA
OG0025231			Tlei_v1.01744-RA
OG0025232			Tlei_v1.01753-RA
OG0025233			Tlei_v1.01769-RA
OG0025234			Tlei_v1.01761-RA
OG0025235			Tlei_v1.28704-RA
OG0025236			Tlei_v1.28721-RA
OG0025237			Tlei_v1.28745-RA
OG0025238			Tlei_v1.28751-RA
OG0025239			Tlei_v1.28772-RA
OG0025240			Tlei_v1.28776-RA
OG0025241			Tlei_v1.28781-RA
OG0025242			Tlei_v1.28792-RA
OG0025243			Tlei_v1.28822-RA
OG0025244			Tlei_v1.28840-RA
OG0025245			Tlei_v1.28848-RA
OG0025246			Tlei_v1.28883-RA
OG0025247			Tlei_v1.28895-RA
OG0025248			Tlei_v1.28916-RA
OG0025249			Tlei_v1.28923-RA
OG0025250			Tlei_v1.28931-RA
OG0025251			Tlei_v1.28922-RA
OG0025252			Tlei_v1.28942-RA
OG0025253			Tlei_v1.28963-RA
OG0025254			Tlei_v1.28985-RA
OG0025255			Tlei_v1.28992-RA
OG0025256			Tlei_v1.29017-RA
OG0025257			Tlei_v1.29028-RA
OG0025258			Tlei_v1.29036-RA
OG0025259			Tlei_v1.29057-RA
OG0025260			Tlei_v1.29064-RA
OG0025261			Tlei_v1.29073-RA
OG0025262			Tlei_v1.29079-RA
OG0025263			Tlei_v1.29102-RA
OG0025264			Tlei_v1.29111-RA
OG0025265			Tlei_v1.29104-RA
OG0025266			Tlei_v1.29107-RA
OG0025267			Tlei_v1.29113-RA
OG0025268			Tlei_v1.29123-RA
OG0025269			Tlei_v1.29124-RA
OG0025270			Tlei_v1.29133-RA
OG0025271			Tlei_v1.29132-RA
OG0025272			Tlei_v1.29145-RA
OG0025273			Tlei_v1.29146-RA
OG0025274			Tlei_v1.29147-RA
OG0025275			Tlei_v1.29140-RA
OG0025276			Tlei_v1.29150-RA
OG0025277			Tlei_v1.29152-RA
OG0025278			Tlei_v1.29153-RA
OG0025279			Tlei_v1.29160-RA
OG0025280			Tlei_v1.29159-RA
OG0025281			Tlei_v1.29172-RA
OG0025282			Tlei_v1.29174-RA
OG0025283			Tlei_v1.29173-RA
OG0025284			Tlei_v1.29177-RA
OG0025285			Tlei_v1.29178-RA
OG0025286			Tlei_v1.29179-RA
OG0025287			Tlei_v1.29201-RA
OG0025288			Tlei_v1.29205-RA
OG0025289			Tlei_v1.29223-RA
OG0025290			Tlei_v1.29227-RA
OG0025291			Tlei_v1.29253-RA
OG0025292			Tlei_v1.29250-RA
OG0025293			Tlei_v1.29257-RA
OG0025294			Tlei_v1.29261-RA
OG0025295			Tlei_v1.29264-RA
OG0025296			Tlei_v1.29267-RA
OG0025297			Tlei_v1.29263-RA
OG0025298			Tlei_v1.29276-RA
OG0025299			Tlei_v1.29277-RA
OG0025300			Tlei_v1.29294-RA
OG0025301			Tlei_v1.29305-RA
OG0025302			Tlei_v1.29302-RA
OG0025303			Tlei_v1.29321-RA
OG0025304			Tlei_v1.29334-RA
OG0025305			Tlei_v1.29331-RA
OG0025306			Tlei_v1.29357-RA
OG0025307			Tlei_v1.29369-RA
OG0025308			Tlei_v1.29368-RA
OG0025309			Tlei_v1.29372-RA
OG0025310			Tlei_v1.29373-RA
OG0025311			Tlei_v1.29387-RA
OG0025312			Tlei_v1.29390-RA
OG0025313			Tlei_v1.29395-RA
OG0025314			Tlei_v1.29414-RA
OG0025315			Tlei_v1.29421-RA
OG0025316			Tlei_v1.29418-RA
OG0025317			Tlei_v1.29448-RA
OG0025318			Tlei_v1.29466-RA
OG0025319			Tlei_v1.29480-RA
OG0025320			Tlei_v1.29496-RA
OG0025321			Tlei_v1.29490-RA
OG0025322			Tlei_v1.29514-RA
OG0025323			Tlei_v1.36287-RA
OG0025324			Tlei_v1.36285-RA
OG0025325			Tlei_v1.36286-RA
OG0025326			Tlei_v1.15901-RA
OG0025327			Tlei_v1.15899-RA
OG0025328			Tlei_v1.15912-RA
OG0025329			Tlei_v1.15913-RA
OG0025330			Tlei_v1.15944-RA
OG0025331			Tlei_v1.15933-RA
OG0025332			Tlei_v1.15936-RA
OG0025333			Tlei_v1.15976-RA
OG0025334			Tlei_v1.15974-RA
OG0025335			Tlei_v1.15999-RA
OG0025336			Tlei_v1.16002-RA
OG0025337			Tlei_v1.16008-RA
OG0025338			Tlei_v1.16025-RA
OG0025339			Tlei_v1.16028-RA
OG0025340			Tlei_v1.16040-RA
OG0025341			Tlei_v1.16049-RA
OG0025342			Tlei_v1.16044-RA
OG0025343			Tlei_v1.16058-RA
OG0025344			Tlei_v1.16057-RA
OG0025345			Tlei_v1.16062-RA
OG0025346			Tlei_v1.16075-RA
OG0025347			Tlei_v1.16074-RA
OG0025348			Tlei_v1.16104-RA
OG0025349			Tlei_v1.16098-RA
OG0025350			Tlei_v1.16115-RA
OG0025351			Tlei_v1.16131-RA
OG0025352			Tlei_v1.16140-RA
OG0025353			Tlei_v1.16149-RB
OG0025354			Tlei_v1.16152-RA
OG0025355			Tlei_v1.16164-RA
OG0025356			Tlei_v1.16159-RA
OG0025357			Tlei_v1.16183-RA
OG0025358			Tlei_v1.16186-RA
OG0025359			Tlei_v1.16189-RA
OG0025360			Tlei_v1.16212-RA
OG0025361			Tlei_v1.16216-RA
OG0025362			Tlei_v1.16224-RA
OG0025363			Tlei_v1.16223-RA
OG0025364			Tlei_v1.16229-RA
OG0025365			Tlei_v1.16239-RA
OG0025366			Tlei_v1.16249-RA
OG0025367			Tlei_v1.16245-RA
OG0025368			Tlei_v1.16244-RA
OG0025369			Tlei_v1.16246-RA
OG0025370			Tlei_v1.16268-RA
OG0025371			Tlei_v1.16286-RA
OG0025372			Tlei_v1.16294-RA
OG0025373			Tlei_v1.16331-RA
OG0025374			Tlei_v1.16357-RA
OG0025375			Tlei_v1.16366-RA
OG0025376			Tlei_v1.16372-RA
OG0025377			Tlei_v1.16377-RA
OG0025378			Tlei_v1.16394-RA
OG0025379			Tlei_v1.16408-RA
OG0025380			Tlei_v1.16418-RA
OG0025381			Tlei_v1.16419-RA
OG0025382			Tlei_v1.16423-RA
OG0025383			Tlei_v1.16428-RA
OG0025384			Tlei_v1.16424-RA
OG0025385			Tlei_v1.16450-RA
OG0025386			Tlei_v1.16460-RA
OG0025387			Tlei_v1.16468-RA
OG0025388			Tlei_v1.16472-RB
OG0025389			Tlei_v1.16473-RA
OG0025390			Tlei_v1.16476-RA
OG0025391			Tlei_v1.16479-RA
OG0025392			Tlei_v1.16481-RA
OG0025393			Tlei_v1.16482-RA
OG0025394			Tlei_v1.16503-RA
OG0025395			Tlei_v1.16502-RA
OG0025396			Tlei_v1.16526-RA
OG0025397			Tlei_v1.16525-RA
OG0025398			Tlei_v1.16547-RA
OG0025399			Tlei_v1.16561-RA
OG0025400			Tlei_v1.16581-RA
OG0025401			Tlei_v1.16580-RB
OG0025402			Tlei_v1.16585-RA
OG0025403			Tlei_v1.16592-RA
OG0025404			Tlei_v1.16598-RA
OG0025405			Tlei_v1.16605-RA
OG0025406			Tlei_v1.16611-RA
OG0025407			Tlei_v1.16616-RA
OG0025408			Tlei_v1.16624-RA
OG0025409			Tlei_v1.16640-RA
OG0025410			Tlei_v1.16650-RA
OG0025411			Tlei_v1.16655-RA
OG0025412			Tlei_v1.16657-RA
OG0025413			Tlei_v1.16681-RA
OG0025414			Tlei_v1.16689-RA
OG0025415			Tlei_v1.16693-RA
OG0025416			Tlei_v1.16699-RA
OG0025417			Tlei_v1.16706-RA
OG0025418			Tlei_v1.16712-RA
OG0025419			Tlei_v1.16719-RA
OG0025420			Tlei_v1.16780-RA
OG0025421			Tlei_v1.16789-RA
OG0025422			Tlei_v1.16785-RA
OG0025423			Tlei_v1.16788-RA
OG0025424			Tlei_v1.16799-RA
OG0025425			Tlei_v1.16818-RA
OG0025426			Tlei_v1.16844-RA
OG0025427			Tlei_v1.16840-RA
OG0025428			Tlei_v1.16879-RA
OG0025429			Tlei_v1.16894-RA
OG0025430			Tlei_v1.16907-RA
OG0025431			Tlei_v1.16905-RA
OG0025432			Tlei_v1.16924-RA
OG0025433			Tlei_v1.16935-RA
OG0025434			Tlei_v1.16950-RA
OG0025435			Tlei_v1.16961-RA
OG0025436			Tlei_v1.16993-RA
