Scaffold_1;HRSCAF=1 53962
Scaffold_5346;HRSCAF=6815 8732
Scaffold_5347;HRSCAF=6816 166038
Scaffold_5348;HRSCAF=6817 32326
Scaffold_5349;HRSCAF=6818 31624
Scaffold_5350;HRSCAF=6819 20911
Scaffold_5351;HRSCAF=6821 53908
Scaffold_5352;HRSCAF=6822 14336
Scaffold_5353;HRSCAF=6823 46366
Scaffold_5354;HRSCAF=6824 5464
Scaffold_5355;HRSCAF=6825 76052
Scaffold_5356;HRSCAF=6826 61471
Scaffold_5357;HRSCAF=6827 20583
Scaffold_5358;HRSCAF=6830 37506
Scaffold_5359;HRSCAF=6832 80023
Scaffold_5360;HRSCAF=6833 13807
Scaffold_5361;HRSCAF=6835 93759
Scaffold_5362;HRSCAF=6836 36972
Scaffold_5363;HRSCAF=6838 24331
Scaffold_5364;HRSCAF=6839 15553
Scaffold_5365;HRSCAF=6841 29392
Scaffold_5366;HRSCAF=6842 10983
Scaffold_5367;HRSCAF=6843 18252
Scaffold_5368;HRSCAF=6844 33918
Scaffold_5369;HRSCAF=6848 11452
Scaffold_5370;HRSCAF=6849 100136
Scaffold_5371;HRSCAF=6850 29088
Scaffold_5372;HRSCAF=6851 15116
Scaffold_5373;HRSCAF=6855 54764
Scaffold_5374;HRSCAF=6856 21490
Scaffold_5375;HRSCAF=6858 20907
Scaffold_5376;HRSCAF=6860 24247
Scaffold_5377;HRSCAF=6861 31609
Scaffold_5378;HRSCAF=6863 18299
Scaffold_5379;HRSCAF=6864 67754
Scaffold_5380;HRSCAF=6866 28371
Scaffold_5381;HRSCAF=6868 43769
Scaffold_5382;HRSCAF=6869 96681
Scaffold_5383;HRSCAF=6870 30795
Scaffold_5384;HRSCAF=6871 105660
Scaffold_5385;HRSCAF=6872 35191
Scaffold_5386;HRSCAF=6873 63718
Scaffold_5387;HRSCAF=6875 23636
Scaffold_5388;HRSCAF=6876 16136
Scaffold_5389;HRSCAF=6877 45221
Scaffold_5390;HRSCAF=6880 22543
Scaffold_5391;HRSCAF=6881 12904
Scaffold_5392;HRSCAF=6882 31454
Scaffold_5393;HRSCAF=6883 26534
Scaffold_5394;HRSCAF=6884 39098
Scaffold_5395;HRSCAF=6885 73645
Scaffold_5396;HRSCAF=6886 128953
Scaffold_5397;HRSCAF=6887 38532
Scaffold_5398;HRSCAF=6888 49512
Scaffold_5399;HRSCAF=6889 11964
Scaffold_5400;HRSCAF=6892 31329
Scaffold_5401;HRSCAF=6893 14193
Scaffold_5402;HRSCAF=6894 17456
Scaffold_5403;HRSCAF=6895 16285
Scaffold_5404;HRSCAF=6896 39838
Scaffold_5405;HRSCAF=6897 23243
Scaffold_5406;HRSCAF=6898 38946
Scaffold_5407;HRSCAF=6899 67201
Scaffold_5408;HRSCAF=6901 98034
Scaffold_5409;HRSCAF=6903 4633
Scaffold_5410;HRSCAF=6905 11798
Scaffold_5411;HRSCAF=6906 58668
Scaffold_5412;HRSCAF=6907 16218
Scaffold_5413;HRSCAF=6908 18868
Scaffold_5414;HRSCAF=6909 12957
Scaffold_5415;HRSCAF=6910 97372
Scaffold_5416;HRSCAF=6911 63172
Scaffold_5417;HRSCAF=6912 28256
Scaffold_5418;HRSCAF=6914 29420
Scaffold_5419;HRSCAF=6916 21723
Scaffold_5420;HRSCAF=6917 34826
Scaffold_5421;HRSCAF=6918 165607
Scaffold_5422;HRSCAF=6919 24565
Scaffold_5423;HRSCAF=6920 8839
Scaffold_5424;HRSCAF=6921 18881
Scaffold_5425;HRSCAF=6923 23393
Scaffold_5426;HRSCAF=6924 13539
Scaffold_5427;HRSCAF=6925 18938
Scaffold_5428;HRSCAF=6926 19058
Scaffold_5429;HRSCAF=6928 52171
Scaffold_5430;HRSCAF=6929 46540
Scaffold_5431;HRSCAF=6930 33347
Scaffold_5432;HRSCAF=6932 37054
Scaffold_5433;HRSCAF=6933 8614
Scaffold_5434;HRSCAF=6934 70316
Scaffold_5435;HRSCAF=6935 24545
Scaffold_5436;HRSCAF=6937 30966
Scaffold_5437;HRSCAF=6938 22413
Scaffold_5438;HRSCAF=6939 16986
Scaffold_5439;HRSCAF=6941 17088
Scaffold_5440;HRSCAF=6943 15275
Scaffold_5441;HRSCAF=6945 50534
Scaffold_5442;HRSCAF=6946 20515
Scaffold_5443;HRSCAF=6949 29176
Scaffold_5444;HRSCAF=6950 25824
Scaffold_5445;HRSCAF=6951 21009
Scaffold_5446;HRSCAF=6952 33175
Scaffold_5447;HRSCAF=6955 14486
Scaffold_5448;HRSCAF=6956 74285
Scaffold_5449;HRSCAF=6957 14060
Scaffold_5450;HRSCAF=6958 24157
Scaffold_5451;HRSCAF=6959 22026
Scaffold_5452;HRSCAF=6960 48751
Scaffold_5453;HRSCAF=6961 43359
Scaffold_5454;HRSCAF=6962 147373
Scaffold_5455;HRSCAF=6963 19763
Scaffold_5456;HRSCAF=6964 46501
Scaffold_5457;HRSCAF=6965 19115
Scaffold_5458;HRSCAF=6966 56414
Scaffold_5459;HRSCAF=6967 29097
Scaffold_5460;HRSCAF=6969 22135
Scaffold_5461;HRSCAF=6972 20483
Scaffold_5462;HRSCAF=6973 15820
Scaffold_5463;HRSCAF=6974 36135
Scaffold_5464;HRSCAF=6975 9422
Scaffold_5465;HRSCAF=6976 20332
Scaffold_5466;HRSCAF=6977 9937
Scaffold_5467;HRSCAF=6978 28454
Scaffold_5468;HRSCAF=6979 17288
Scaffold_5469;HRSCAF=6981 51849
Scaffold_5470;HRSCAF=6982 10153
Scaffold_5471;HRSCAF=6983 23779
Scaffold_5472;HRSCAF=6984 17363
Scaffold_5473;HRSCAF=6985 24242
Scaffold_5474;HRSCAF=6987 20428
Scaffold_5475;HRSCAF=6988 45099
Scaffold_5476;HRSCAF=6989 27128
Scaffold_5477;HRSCAF=6990 27004
Scaffold_5478;HRSCAF=6991 38289
Scaffold_5479;HRSCAF=6993 32872
Scaffold_5480;HRSCAF=6995 17882
Scaffold_5481;HRSCAF=6996 14259
Scaffold_5482;HRSCAF=6998 45209
Scaffold_5483;HRSCAF=6999 21750
Scaffold_5484;HRSCAF=7000 38649
Scaffold_5485;HRSCAF=7002 16307
Scaffold_5486;HRSCAF=7003 50269
Scaffold_5487;HRSCAF=7004 70801
Scaffold_5488;HRSCAF=7006 19896
Scaffold_5489;HRSCAF=7007 34786
Scaffold_5490;HRSCAF=7009 26597
Scaffold_5491;HRSCAF=7010 22604
Scaffold_5492;HRSCAF=7012 21259
Scaffold_5493;HRSCAF=7013 204503
Scaffold_5494;HRSCAF=7015 25737
Scaffold_5495;HRSCAF=7016 36485
Scaffold_5496;HRSCAF=7017 28545
Scaffold_5497;HRSCAF=7019 16769
Scaffold_5498;HRSCAF=7020 26983
Scaffold_5499;HRSCAF=7021 28230
Scaffold_5500;HRSCAF=7022 15715
Scaffold_5501;HRSCAF=7023 17574
Scaffold_5502;HRSCAF=7024 36049
Scaffold_5503;HRSCAF=7026 14804
Scaffold_5504;HRSCAF=7027 14814
Scaffold_5505;HRSCAF=7028 38533
Scaffold_5506;HRSCAF=7029 15731
Scaffold_5507;HRSCAF=7031 11836
Scaffold_5508;HRSCAF=7033 24323
Scaffold_5509;HRSCAF=7034 35611
Scaffold_5510;HRSCAF=7035 74453
Scaffold_5511;HRSCAF=7036 20015
Scaffold_5512;HRSCAF=7037 12869
Scaffold_5513;HRSCAF=7041 12160
Scaffold_5514;HRSCAF=7042 21138
Scaffold_5515;HRSCAF=7043 17557
Scaffold_5516;HRSCAF=7045 23615
Scaffold_5517;HRSCAF=7046 63036
Scaffold_5518;HRSCAF=7047 19324
Scaffold_5519;HRSCAF=7049 108017
Scaffold_5520;HRSCAF=7050 58725
Scaffold_5521;HRSCAF=7053 29115
Scaffold_5522;HRSCAF=7054 57774
Scaffold_5523;HRSCAF=7055 45572
Scaffold_5524;HRSCAF=7056 114047
Scaffold_5525;HRSCAF=7057 47968
Scaffold_5526;HRSCAF=7060 18539
Scaffold_5527;HRSCAF=7063 20062
Scaffold_5528;HRSCAF=7064 76461
Scaffold_5529;HRSCAF=7065 11273
Scaffold_5530;HRSCAF=7067 20972
Scaffold_5531;HRSCAF=7069 15034
Scaffold_5532;HRSCAF=7071 62619
Scaffold_5533;HRSCAF=7072 32370
Scaffold_5534;HRSCAF=7074 62481
Scaffold_5535;HRSCAF=7075 77795
Scaffold_5536;HRSCAF=7076 30326
Scaffold_5537;HRSCAF=7077 92793
Scaffold_5538;HRSCAF=7078 21562
Scaffold_5539;HRSCAF=7080 17369
Scaffold_5540;HRSCAF=7081 26824
Scaffold_5541;HRSCAF=7082 12342
Scaffold_5542;HRSCAF=7083 22465
Scaffold_5543;HRSCAF=7084 14737
Scaffold_5544;HRSCAF=7085 53689
Scaffold_5545;HRSCAF=7087 24539
Scaffold_5546;HRSCAF=7089 43755
Scaffold_5547;HRSCAF=7091 13141
Scaffold_5548;HRSCAF=7092 32607
Scaffold_5549;HRSCAF=7093 17911
Scaffold_5550;HRSCAF=7094 89105
Scaffold_5551;HRSCAF=7095 62519
Scaffold_5552;HRSCAF=7096 38264
Scaffold_5553;HRSCAF=7098 36532
Scaffold_5554;HRSCAF=7102 15694
Scaffold_5555;HRSCAF=7103 52302456
Scaffold_5556;HRSCAF=7104 25093
Scaffold_5557;HRSCAF=7106 144978
Scaffold_5558;HRSCAF=7107 35768
Scaffold_5559;HRSCAF=7109 42915
Scaffold_5560;HRSCAF=7112 66343
Scaffold_5561;HRSCAF=7114 32548
Scaffold_5562;HRSCAF=7115 48294
Scaffold_5563;HRSCAF=7116 26529
Scaffold_5564;HRSCAF=7117 32715
Scaffold_5565;HRSCAF=7118 17581
Scaffold_5566;HRSCAF=7119 14581
Scaffold_5567;HRSCAF=7120 20963
Scaffold_5568;HRSCAF=7121 25922
Scaffold_5569;HRSCAF=7122 64854
Scaffold_5570;HRSCAF=7125 20661
Scaffold_5571;HRSCAF=7126 19083
Scaffold_5572;HRSCAF=7127 20858
Scaffold_5573;HRSCAF=7129 37042
Scaffold_5574;HRSCAF=7130 33351
Scaffold_5575;HRSCAF=7131 23514
Scaffold_5576;HRSCAF=7132 29971
Scaffold_5577;HRSCAF=7133 11058
Scaffold_5578;HRSCAF=7135 25493
Scaffold_5579;HRSCAF=7136 15685
Scaffold_5580;HRSCAF=7137 14117
Scaffold_5581;HRSCAF=7138 31074
Scaffold_5582;HRSCAF=7140 13022
Scaffold_5583;HRSCAF=7141 21314
Scaffold_5584;HRSCAF=7143 11867
Scaffold_5585;HRSCAF=7144 30835
Scaffold_5586;HRSCAF=7146 32154
Scaffold_5587;HRSCAF=7148 24399
Scaffold_5588;HRSCAF=7149 46622
Scaffold_5589;HRSCAF=7150 57720
Scaffold_5590;HRSCAF=7152 100200
Scaffold_5591;HRSCAF=7153 42171
Scaffold_5592;HRSCAF=7154 24508
Scaffold_5593;HRSCAF=7155 30522
Scaffold_5594;HRSCAF=7156 43940
Scaffold_5595;HRSCAF=7157 22519
Scaffold_5596;HRSCAF=7159 31835
Scaffold_5597;HRSCAF=7161 18128
Scaffold_5598;HRSCAF=7162 31397
Scaffold_5599;HRSCAF=7163 38926
Scaffold_5600;HRSCAF=7165 18348
Scaffold_5601;HRSCAF=7166 28643
Scaffold_5602;HRSCAF=7167 31164
Scaffold_5603;HRSCAF=7168 24292
Scaffold_5604;HRSCAF=7169 17693
Scaffold_5605;HRSCAF=7170 17974
Scaffold_5606;HRSCAF=7171 39123
Scaffold_5607;HRSCAF=7173 31437
Scaffold_5608;HRSCAF=7174 14995
Scaffold_5609;HRSCAF=7176 18755
Scaffold_5610;HRSCAF=7177 21252
Scaffold_5611;HRSCAF=7179 27684
Scaffold_5612;HRSCAF=7180 15848
Scaffold_5613;HRSCAF=7181 19107
Scaffold_5614;HRSCAF=7182 138381
Scaffold_5615;HRSCAF=7183 26800
Scaffold_5616;HRSCAF=7185 16179
Scaffold_5617;HRSCAF=7187 16379
Scaffold_5618;HRSCAF=7188 44613
Scaffold_5619;HRSCAF=7190 28043
Scaffold_5620;HRSCAF=7193 20517
Scaffold_5621;HRSCAF=7195 31085
Scaffold_5622;HRSCAF=7196 60516
Scaffold_5623;HRSCAF=7198 14683
Scaffold_5624;HRSCAF=7200 13161
Scaffold_5625;HRSCAF=7201 35471
Scaffold_5626;HRSCAF=7203 18902
Scaffold_5627;HRSCAF=7204 50092
Scaffold_5628;HRSCAF=7205 26380
Scaffold_5629;HRSCAF=7206 149292
Scaffold_5630;HRSCAF=7208 35936
Scaffold_5631;HRSCAF=7210 23562
Scaffold_5632;HRSCAF=7212 13604
Scaffold_5633;HRSCAF=7213 13561
Scaffold_5634;HRSCAF=7214 90469
Scaffold_5635;HRSCAF=7215 87733
Scaffold_5636;HRSCAF=7216 12330
Scaffold_5637;HRSCAF=7217 30840
Scaffold_5638;HRSCAF=7218 19964
Scaffold_5639;HRSCAF=7219 25674
Scaffold_5640;HRSCAF=7222 34855
Scaffold_5641;HRSCAF=7223 56080
Scaffold_5642;HRSCAF=7224 299989
Scaffold_5643;HRSCAF=7226 46770
Scaffold_5644;HRSCAF=7228 18991
Scaffold_5645;HRSCAF=7229 66995
Scaffold_5646;HRSCAF=7230 28582
Scaffold_5647;HRSCAF=7231 19197
Scaffold_5648;HRSCAF=7232 31504
Scaffold_5649;HRSCAF=7233 18627
Scaffold_5650;HRSCAF=7235 16713
Scaffold_5651;HRSCAF=7241 55305
Scaffold_5652;HRSCAF=7242 46983
Scaffold_5653;HRSCAF=7243 125241
Scaffold_5654;HRSCAF=7244 16637
Scaffold_5655;HRSCAF=7245 31649
Scaffold_5656;HRSCAF=7246 61900
Scaffold_5657;HRSCAF=7247 30293
Scaffold_5658;HRSCAF=7248 13119
Scaffold_5659;HRSCAF=7249 18609
Scaffold_5660;HRSCAF=7251 12615
Scaffold_5661;HRSCAF=7252 79672
Scaffold_5662;HRSCAF=7256 14355
Scaffold_5663;HRSCAF=7258 50728
Scaffold_5664;HRSCAF=7259 39108
Scaffold_5665;HRSCAF=7261 34554
Scaffold_5666;HRSCAF=7262 8433
Scaffold_5667;HRSCAF=7265 366019
Scaffold_5668;HRSCAF=7266 16696
Scaffold_5669;HRSCAF=7267 45706
Scaffold_5670;HRSCAF=7268 10930
Scaffold_5671;HRSCAF=7269 31360
Scaffold_5672;HRSCAF=7270 16944
Scaffold_5673;HRSCAF=7271 16227
Scaffold_5674;HRSCAF=7272 16549
Scaffold_5675;HRSCAF=7273 32929
Scaffold_5676;HRSCAF=7274 64739
Scaffold_5677;HRSCAF=7275 43413
Scaffold_5678;HRSCAF=7276 30292
Scaffold_5679;HRSCAF=7278 8614
Scaffold_5680;HRSCAF=7279 20651
Scaffold_5681;HRSCAF=7280 29331
Scaffold_5682;HRSCAF=7281 33651
Scaffold_5683;HRSCAF=7282 26180
Scaffold_5684;HRSCAF=7284 52007
Scaffold_5685;HRSCAF=7285 91804
Scaffold_5686;HRSCAF=7286 109065
Scaffold_5687;HRSCAF=7288 87962
Scaffold_5688;HRSCAF=7289 53669
Scaffold_5689;HRSCAF=7290 31111
Scaffold_5690;HRSCAF=7291 33839
Scaffold_5691;HRSCAF=7292 17151
Scaffold_5692;HRSCAF=7293 30191
Scaffold_5693;HRSCAF=7295 28760
Scaffold_5694;HRSCAF=7296 35579
Scaffold_5695;HRSCAF=7297 47881
Scaffold_5696;HRSCAF=7299 48879
Scaffold_5697;HRSCAF=7301 29379
Scaffold_5698;HRSCAF=7303 13278
Scaffold_5699;HRSCAF=7306 19071
Scaffold_5700;HRSCAF=7307 22068
Scaffold_5701;HRSCAF=7309 15150
Scaffold_5702;HRSCAF=7310 32152
Scaffold_5703;HRSCAF=7312 15977
Scaffold_5704;HRSCAF=7314 77722
Scaffold_5705;HRSCAF=7315 19883
Scaffold_5706;HRSCAF=7317 16276
Scaffold_5707;HRSCAF=7319 49717
Scaffold_5708;HRSCAF=7320 130060
Scaffold_5709;HRSCAF=7321 33448
Scaffold_5710;HRSCAF=7323 45175
Scaffold_5711;HRSCAF=7325 15532
Scaffold_5712;HRSCAF=7326 85091
Scaffold_5713;HRSCAF=7327 25064
Scaffold_5714;HRSCAF=7328 24126
Scaffold_5715;HRSCAF=7329 68041
Scaffold_5716;HRSCAF=7330 35657
Scaffold_5717;HRSCAF=7331 37373
Scaffold_5718;HRSCAF=7332 31701
Scaffold_5719;HRSCAF=7333 47286
Scaffold_5720;HRSCAF=7335 45399
Scaffold_5721;HRSCAF=7337 34036
Scaffold_5722;HRSCAF=7338 34095
Scaffold_5723;HRSCAF=7339 13669
Scaffold_5724;HRSCAF=7340 58197
Scaffold_5725;HRSCAF=7341 22342
Scaffold_5726;HRSCAF=7343 61762
Scaffold_5727;HRSCAF=7344 64404
Scaffold_5728;HRSCAF=7346 85866
Scaffold_5729;HRSCAF=7347 44139
Scaffold_5730;HRSCAF=7348 23261
Scaffold_5731;HRSCAF=7349 26566
Scaffold_5732;HRSCAF=7350 50319
Scaffold_5733;HRSCAF=7351 28975
Scaffold_5734;HRSCAF=7352 66470
Scaffold_5735;HRSCAF=7353 22262
Scaffold_5736;HRSCAF=7354 18670
Scaffold_5737;HRSCAF=7355 25073
Scaffold_5738;HRSCAF=7356 86065
Scaffold_5739;HRSCAF=7357 22167
Scaffold_5740;HRSCAF=7358 14738
Scaffold_5741;HRSCAF=7359 21644
Scaffold_5742;HRSCAF=7360 14815
Scaffold_5743;HRSCAF=7361 19297
Scaffold_5744;HRSCAF=7362 20627
Scaffold_5745;HRSCAF=7364 19014
Scaffold_5746;HRSCAF=7365 17394
Scaffold_5747;HRSCAF=7367 9822
Scaffold_5748;HRSCAF=7369 22393
Scaffold_5749;HRSCAF=7371 44383
Scaffold_5750;HRSCAF=7373 17682
Scaffold_5751;HRSCAF=7376 15730
Scaffold_5752;HRSCAF=7377 22552
Scaffold_5753;HRSCAF=7378 30748
Scaffold_5754;HRSCAF=7379 58288
Scaffold_5755;HRSCAF=7380 30751
Scaffold_5756;HRSCAF=7381 49803
Scaffold_5757;HRSCAF=7383 31657
Scaffold_5758;HRSCAF=7384 60584
Scaffold_5759;HRSCAF=7386 14879
Scaffold_5760;HRSCAF=7387 31491
Scaffold_5761;HRSCAF=7388 9473
Scaffold_5762;HRSCAF=7390 12492
Scaffold_5763;HRSCAF=7391 29923
Scaffold_5764;HRSCAF=7392 32883
Scaffold_5765;HRSCAF=7393 43581
Scaffold_5766;HRSCAF=7394 31812
Scaffold_5767;HRSCAF=7395 27928
Scaffold_5768;HRSCAF=7396 26430
Scaffold_5769;HRSCAF=7397 126496
Scaffold_5770;HRSCAF=7398 2314
Scaffold_5771;HRSCAF=7399 36048
Scaffold_5772;HRSCAF=7401 43483
Scaffold_5773;HRSCAF=7402 34634
Scaffold_5774;HRSCAF=7403 45018
Scaffold_5775;HRSCAF=7405 11405
Scaffold_5776;HRSCAF=7406 15538
Scaffold_5777;HRSCAF=7407 35182
Scaffold_5778;HRSCAF=7409 20826
Scaffold_5779;HRSCAF=7410 18320
Scaffold_5780;HRSCAF=7411 33246
Scaffold_5781;HRSCAF=7412 23300
Scaffold_5782;HRSCAF=7413 20980
Scaffold_5783;HRSCAF=7416 27796
Scaffold_5784;HRSCAF=7418 18369
Scaffold_5785;HRSCAF=7419 23291
Scaffold_5786;HRSCAF=7420 85616
Scaffold_5787;HRSCAF=7421 11326
Scaffold_5788;HRSCAF=7423 31442
Scaffold_5789;HRSCAF=7424 44120
Scaffold_5790;HRSCAF=7425 20395
Scaffold_5791;HRSCAF=7427 33375
Scaffold_5792;HRSCAF=7428 12429
Scaffold_5793;HRSCAF=7429 11616
Scaffold_5794;HRSCAF=7430 23214
Scaffold_5795;HRSCAF=7431 24375
Scaffold_5796;HRSCAF=7432 29566
Scaffold_5797;HRSCAF=7433 53309
Scaffold_5798;HRSCAF=7434 10595
Scaffold_5799;HRSCAF=7435 24508
Scaffold_5800;HRSCAF=7436 47599
Scaffold_5801;HRSCAF=7437 37251
Scaffold_5802;HRSCAF=7438 42971
Scaffold_5803;HRSCAF=7439 57688
Scaffold_5804;HRSCAF=7440 21322
Scaffold_5805;HRSCAF=7442 41420
Scaffold_5806;HRSCAF=7444 44726
Scaffold_5807;HRSCAF=7445 42950
Scaffold_5808;HRSCAF=7446 21748
Scaffold_5809;HRSCAF=7447 1559
Scaffold_5810;HRSCAF=7448 28045
Scaffold_5811;HRSCAF=7449 8467
Scaffold_5812;HRSCAF=7450 73634
Scaffold_5813;HRSCAF=7452 48833
Scaffold_5814;HRSCAF=7453 13034
Scaffold_5815;HRSCAF=7454 50909
Scaffold_5816;HRSCAF=7455 30338
Scaffold_5817;HRSCAF=7456 81908
Scaffold_5818;HRSCAF=7457 102000
Scaffold_5819;HRSCAF=7458 23989
Scaffold_5820;HRSCAF=7459 52359
Scaffold_5821;HRSCAF=7461 52588
Scaffold_5822;HRSCAF=7462 21042
Scaffold_5823;HRSCAF=7463 33284
Scaffold_5824;HRSCAF=7464 41557
Scaffold_5825;HRSCAF=7466 51368
Scaffold_5826;HRSCAF=7467 34355
Scaffold_5827;HRSCAF=7468 23916
Scaffold_5828;HRSCAF=7469 26282
Scaffold_5829;HRSCAF=7470 21656
Scaffold_5830;HRSCAF=7471 23923
Scaffold_5831;HRSCAF=7472 26759
Scaffold_5832;HRSCAF=7473 40386
Scaffold_5833;HRSCAF=7474 100520
Scaffold_5834;HRSCAF=7475 32911
Scaffold_5835;HRSCAF=7476 15994
Scaffold_5836;HRSCAF=7477 25789
Scaffold_5837;HRSCAF=7478 32455
Scaffold_5838;HRSCAF=7479 15188
Scaffold_5839;HRSCAF=7480 41544
Scaffold_5840;HRSCAF=7481 58733
Scaffold_5841;HRSCAF=7482 72730
Scaffold_5842;HRSCAF=7483 17700
Scaffold_5843;HRSCAF=7484 175087
Scaffold_5844;HRSCAF=7485 23687
Scaffold_5845;HRSCAF=7486 24556
Scaffold_5846;HRSCAF=7487 67473
Scaffold_5847;HRSCAF=7488 28431
Scaffold_5848;HRSCAF=7489 41460
Scaffold_5849;HRSCAF=7490 29004
Scaffold_5850;HRSCAF=7491 126150
Scaffold_5851;HRSCAF=7492 33218
Scaffold_5852;HRSCAF=7494 82919
Scaffold_5853;HRSCAF=7495 94530
Scaffold_5854;HRSCAF=7497 42863
Scaffold_5855;HRSCAF=7498 22471
Scaffold_5856;HRSCAF=7499 39762
Scaffold_5857;HRSCAF=7500 32423
Scaffold_5858;HRSCAF=7501 29113
Scaffold_5859;HRSCAF=7502 23644
Scaffold_5860;HRSCAF=7503 22441
Scaffold_5861;HRSCAF=7505 66243
Scaffold_5862;HRSCAF=7506 35849
Scaffold_5863;HRSCAF=7507 38437
Scaffold_5864;HRSCAF=7509 50289
Scaffold_5865;HRSCAF=7510 34166
Scaffold_5866;HRSCAF=7511 19675
Scaffold_5867;HRSCAF=7512 18977
Scaffold_5868;HRSCAF=7514 23832
Scaffold_5869;HRSCAF=7515 10572
Scaffold_5870;HRSCAF=7516 20948
Scaffold_5871;HRSCAF=7517 18528
Scaffold_5872;HRSCAF=7518 13726
Scaffold_5873;HRSCAF=7520 22248
Scaffold_5874;HRSCAF=7521 52119
Scaffold_5875;HRSCAF=7522 107609
Scaffold_5876;HRSCAF=7524 23620
Scaffold_5877;HRSCAF=7525 54642
Scaffold_5878;HRSCAF=7526 12537
Scaffold_5879;HRSCAF=7527 37734
Scaffold_5880;HRSCAF=7528 40395
Scaffold_5881;HRSCAF=7529 37563
Scaffold_5882;HRSCAF=7530 20506
Scaffold_5883;HRSCAF=7531 33912
Scaffold_5884;HRSCAF=7532 37927
Scaffold_5885;HRSCAF=7533 39375
Scaffold_5886;HRSCAF=7534 59022
Scaffold_5887;HRSCAF=7535 45732
Scaffold_5888;HRSCAF=7537 57016
Scaffold_5889;HRSCAF=7538 22151
Scaffold_5890;HRSCAF=7539 47205
Scaffold_5891;HRSCAF=7540 22850
Scaffold_5892;HRSCAF=7542 33968
Scaffold_5893;HRSCAF=7544 26921
Scaffold_5894;HRSCAF=7545 183137
Scaffold_5895;HRSCAF=7546 14050
Scaffold_5896;HRSCAF=7547 15872
Scaffold_5897;HRSCAF=7550 30608
Scaffold_5898;HRSCAF=7552 15273
Scaffold_5899;HRSCAF=7553 31087
Scaffold_5900;HRSCAF=7555 44910
Scaffold_5901;HRSCAF=7556 36547
Scaffold_5902;HRSCAF=7557 43617
Scaffold_5903;HRSCAF=7558 18280
Scaffold_5904;HRSCAF=7560 19266
Scaffold_5905;HRSCAF=7561 30667
Scaffold_5906;HRSCAF=7562 31233
Scaffold_5907;HRSCAF=7563 17857
Scaffold_5908;HRSCAF=7564 25480
Scaffold_5909;HRSCAF=7565 74880
Scaffold_5910;HRSCAF=7567 18359
Scaffold_5911;HRSCAF=7568 45235
Scaffold_5912;HRSCAF=7569 26328
Scaffold_5913;HRSCAF=7570 38994
Scaffold_5914;HRSCAF=7571 25513
Scaffold_5915;HRSCAF=7573 90799
Scaffold_5916;HRSCAF=7574 16189
Scaffold_5917;HRSCAF=7576 30845
Scaffold_5918;HRSCAF=7578 17280
Scaffold_5919;HRSCAF=7579 41688
Scaffold_5920;HRSCAF=7581 20436
Scaffold_5921;HRSCAF=7582 32222
Scaffold_5922;HRSCAF=7583 30975
Scaffold_5923;HRSCAF=7585 42082
Scaffold_5924;HRSCAF=7587 25467
Scaffold_5925;HRSCAF=7588 37424
Scaffold_5926;HRSCAF=7591 77123
Scaffold_5927;HRSCAF=7593 8970
Scaffold_5928;HRSCAF=7594 37103
Scaffold_5929;HRSCAF=7595 7137
Scaffold_5930;HRSCAF=7597 19673
Scaffold_5931;HRSCAF=7598 54650
Scaffold_5932;HRSCAF=7599 20552
Scaffold_5933;HRSCAF=7601 24258
Scaffold_5934;HRSCAF=7602 51356
Scaffold_5935;HRSCAF=7603 18263
Scaffold_5936;HRSCAF=7604 6919
Scaffold_5937;HRSCAF=7605 13145
Scaffold_5938;HRSCAF=7606 20933
Scaffold_5939;HRSCAF=7607 20342
Scaffold_5940;HRSCAF=7608 14931
Scaffold_5941;HRSCAF=7609 27548
Scaffold_5942;HRSCAF=7610 34927
Scaffold_5943;HRSCAF=7611 59542
Scaffold_5944;HRSCAF=7612 7011
Scaffold_5945;HRSCAF=7614 21699
Scaffold_5946;HRSCAF=7615 27142
Scaffold_5947;HRSCAF=7616 45940
Scaffold_5948;HRSCAF=7618 42375
Scaffold_5949;HRSCAF=7619 56344
Scaffold_5950;HRSCAF=7620 31014
Scaffold_5951;HRSCAF=7621 30642
Scaffold_5952;HRSCAF=7622 16924
Scaffold_5953;HRSCAF=7623 23565
Scaffold_5954;HRSCAF=7625 38280
Scaffold_5955;HRSCAF=7626 84202
Scaffold_5956;HRSCAF=7628 37361
Scaffold_5957;HRSCAF=7629 16179
Scaffold_5958;HRSCAF=7630 18860
Scaffold_5959;HRSCAF=7632 26722
Scaffold_5960;HRSCAF=7633 32517
Scaffold_5961;HRSCAF=7634 42208
Scaffold_5962;HRSCAF=7635 34623
Scaffold_5963;HRSCAF=7636 38791
Scaffold_5964;HRSCAF=7639 72116
Scaffold_5965;HRSCAF=7640 30341
Scaffold_5966;HRSCAF=7641 17884
Scaffold_5967;HRSCAF=7643 53452
Scaffold_5968;HRSCAF=7644 31491
Scaffold_5969;HRSCAF=7645 15709
Scaffold_5970;HRSCAF=7646 52605
Scaffold_5971;HRSCAF=7647 14277
Scaffold_5972;HRSCAF=7649 16427
Scaffold_5973;HRSCAF=7652 58809
Scaffold_5974;HRSCAF=7654 11915
Scaffold_5975;HRSCAF=7656 36958
Scaffold_5976;HRSCAF=7657 12078
Scaffold_5977;HRSCAF=7659 17291
Scaffold_5978;HRSCAF=7662 29562
Scaffold_5979;HRSCAF=7663 35871
Scaffold_5980;HRSCAF=7664 19121
