Tfasc_v1.31994-RA	Scaffold_2305	267462	111692	121190	OG0000000	1	2100
Tfasc_v1.12222-RA	Scaffold_326	26509606	730991	733524	OG0005775	2	1
Tfasc_v1.12253-RA	Scaffold_326	26509606	901131	902444	OG0005776	1	1
Tfasc_v1.12264-RA	Scaffold_326	26509606	982886	993308	OG0005777	1	2
Tfasc_v1.12267-RA	Scaffold_326	26509606	999578	1003927	OG0005778	2	1
Tfasc_v1.12267-RB	Scaffold_326	26509606	999578	1003927	OG0005778	2	1
Tfasc_v1.12285-RA	Scaffold_326	26509606	1114922	1119610	OG0005779	1	1
Tfasc_v1.12299-RA	Scaffold_326	26509606	1239503	1240300	OG0005780	2	1
Tfasc_v1.12300-RA	Scaffold_326	26509606	1240354	1241100	OG0005780	2	1
Tfasc_v1.12302-RA	Scaffold_326	26509606	1256242	1266827	OG0005781	1	2
Tfasc_v1.07180-RA	Scaffold_2096	30145683	12021652	12023101	OG0005782	2	1
Tfasc_v1.07181-RA	Scaffold_2096	30145683	12044501	12045950	OG0005782	2	1
Tfasc_v1.03966-RA	Scaffold_2318	31153634	11941433	11946249	OG0005783	1	1
Tfasc_v1.25902-RA	Scaffold_845	18018563	264914	275648	OG0005784	1	1
Tfasc_v1.24754-RA	Scaffold_2320	19440187	14221641	14229837	OG0005785	1	1
Tfasc_v1.17057-RA	Scaffold_2313	25341332	24085947	24088581	OG0005787	1	1
Tfasc_v1.18827-RA	Scaffold_1383	24649150	4268788	4270439	OG0005788	1	1
Tfasc_v1.18813-RA	Scaffold_1383	24649150	4067697	4071889	OG0005789	2	1
Tfasc_v1.18816-RA	Scaffold_1383	24649150	4091069	4092602	OG0005789	2	1
Tfasc_v1.18823-RA	Scaffold_1383	24649150	4211429	4212797	OG0005790	2	1
Tfasc_v1.18825-RA	Scaffold_1383	24649150	4229494	4230868	OG0005790	2	1
Tfasc_v1.18814-RA	Scaffold_1383	24649150	4072477	4073377	OG0005791	2	1
Tfasc_v1.18817-RA	Scaffold_1383	24649150	4093247	4094143	OG0005791	2	1
Tfasc_v1.18809-RB	Scaffold_1383	24649150	4039188	4043360	OG0005792	1	1
Tfasc_v1.18826-RA	Scaffold_1383	24649150	4235176	4243276	OG0005793	1	1
Tfasc_v1.08254-RA	Scaffold_2315	29567185	8228974	8232485	OG0005794	2	1
Tfasc_v1.18811-RA	Scaffold_1383	24649150	4054923	4059397	OG0005794	2	1
Tfasc_v1.03089-RA	Scaffold_658	31698969	29006331	29012135	OG0005795	2	1
Tfasc_v1.03089-RB	Scaffold_658	31698969	29006331	29012135	OG0005795	2	1
Tfasc_v1.03098-RA	Scaffold_658	31698969	29111685	29114250	OG0005796	2	1
Tfasc_v1.03099-RA	Scaffold_658	31698969	29114282	29115481	OG0005796	2	1
Tfasc_v1.03103-RA	Scaffold_658	31698969	29129355	29130905	OG0005797	2	1
Tfasc_v1.03108-RA	Scaffold_658	31698969	29147118	29148668	OG0005797	2	1
Tfasc_v1.03095-RA	Scaffold_658	31698969	29085725	29088921	OG0005798	2	1
Tfasc_v1.03095-RB	Scaffold_658	31698969	29085725	29088921	OG0005798	2	1
Tfasc_v1.03097-RA	Scaffold_658	31698969	29095243	29099331	OG0005799	1	2
Tfasc_v1.03091-RA	Scaffold_658	31698969	29035706	29041186	OG0005800	2	1
Tfasc_v1.03093-RA	Scaffold_658	31698969	29048243	29059433	OG0005800	2	1
Tfasc_v1.29893-RA	Scaffold_2319	12332728	74624	82085	OG0005801	1	1
Tfasc_v1.17322-RA	Scaffold_2225	24881768	1517288	1522479	OG0005802	2	1
Tfasc_v1.17322-RB	Scaffold_2225	24881768	1517288	1522479	OG0005802	2	1
Tfasc_v1.17338-RA	Scaffold_2225	24881768	1656772	1657893	OG0005803	2	1
Tfasc_v1.17338-RB	Scaffold_2225	24881768	1656772	1657893	OG0005803	2	1
Tfasc_v1.17340-RA	Scaffold_2225	24881768	1670410	1677740	OG0005804	2	1
Tfasc_v1.17344-RA	Scaffold_2225	24881768	1705223	1712572	OG0005804	2	1
Tfasc_v1.22211-RA	Scaffold_2073	21704838	16270275	16270901	OG0005805	1	2
Tfasc_v1.17341-RA	Scaffold_2225	24881768	1679086	1687402	OG0005806	2	1
Tfasc_v1.17345-RA	Scaffold_2225	24881768	1713926	1722239	OG0005806	2	1
Tfasc_v1.17356-RA	Scaffold_2225	24881768	1818704	1826497	OG0005807	2	1
Tfasc_v1.17359-RA	Scaffold_2225	24881768	1860537	1868293	OG0005807	2	1
Tfasc_v1.17370-RA	Scaffold_2225	24881768	1987410	1992464	OG0005808	1	2
Tfasc_v1.21186-RA	Scaffold_15	23642332	18400548	18402980	OG0005809	2	1
Tfasc_v1.21186-RB	Scaffold_15	23642332	18400548	18402980	OG0005809	2	1
Tfasc_v1.21181-RA	Scaffold_15	23642332	18340206	18347075	OG0005810	2	1
Tfasc_v1.21181-RB	Scaffold_15	23642332	18340206	18347075	OG0005810	2	1
Tfasc_v1.21154-RA	Scaffold_15	23642332	17187556	17191753	OG0005811	1	1
Tfasc_v1.26193-RA	Scaffold_845	18018563	4746862	4747881	OG0005812	1	1
Tfasc_v1.24854-RA	Scaffold_2320	19440187	17328187	17335134	OG0005813	2	1
Tfasc_v1.24856-RA	Scaffold_2320	19440187	17412642	17413721	OG0005813	2	1
Tfasc_v1.24870-RA	Scaffold_2320	19440187	17739053	17745844	OG0005814	2	1
Tfasc_v1.24873-RA	Scaffold_2320	19440187	17793562	17800827	OG0005814	2	1
Tfasc_v1.24851-RA	Scaffold_2320	19440187	17302994	17304954	OG0005815	1	1
Tfasc_v1.11699-RA	Scaffold_2287	27210704	22824785	22825228	OG0005816	1	2
Tfasc_v1.24865-RA	Scaffold_2320	19440187	17580092	17582047	OG0005817	2	1
Tfasc_v1.24867-RA	Scaffold_2320	19440187	17670344	17679354	OG0005817	2	1
Tfasc_v1.24857-RA	Scaffold_2320	19440187	17450393	17454562	OG0005818	1	2
Tfasc_v1.24850-RA	Scaffold_2320	19440187	17253843	17256760	OG0005819	1	1
Tfasc_v1.16738-RA	Scaffold_2313	25341332	13170305	13173431	OG0005820	1	2
Tfasc_v1.06580-RA	Scaffold_2096	30145683	1023246	1026037	OG0005821	1	1
Tfasc_v1.06551-RA	Scaffold_2096	30145683	790135	790758	OG0005822	1	1
Tfasc_v1.06555-RA	Scaffold_2096	30145683	818777	820425	OG0005823	1	1
Tfasc_v1.06563-RA	Scaffold_2096	30145683	866409	868004	OG0005824	1	1
Tfasc_v1.06554-RA	Scaffold_2096	30145683	812469	813954	OG0005825	1	1
Tfasc_v1.06562-RA	Scaffold_2096	30145683	856822	865493	OG0005826	1	1
Tfasc_v1.06552-RA	Scaffold_2096	30145683	791414	800169	OG0005827	1	1
Tfasc_v1.06559-RA	Scaffold_2096	30145683	844810	852015	OG0005828	1	1
Tfasc_v1.23887-RA	Scaffold_2321	21234157	20412849	20446222	OG0005829	1	2
Tfasc_v1.05257-RA	Scaffold_2041	30972320	7965656	7974839	OG0005830	2	1
Tfasc_v1.05258-RA	Scaffold_2041	30972320	7984498	7984809	OG0005830	2	1
Tfasc_v1.18037-RA	Scaffold_2225	24881768	17943494	17945086	OG0005831	2	1
Tfasc_v1.33165-RA	Scaffold_1472	89022	5208	7256	OG0005831	2	1
Tfasc_v1.18835-RA	Scaffold_1383	24649150	4359964	4361773	OG0005832	1	1
Tfasc_v1.09823-RA	Scaffold_2317	27230796	5180709	5184406	OG0005833	2	1
Tfasc_v1.09827-RA	Scaffold_2317	27230796	5266329	5270030	OG0005833	2	1
Tfasc_v1.09817-RA	Scaffold_2317	27230796	5055915	5058981	OG0005834	1	1
Tfasc_v1.09822-RA	Scaffold_2317	27230796	5159307	5161458	OG0005835	2	1
Tfasc_v1.09824-RA	Scaffold_2317	27230796	5232918	5235335	OG0005835	2	1
Tfasc_v1.09840-RA	Scaffold_2317	27230796	5507140	5510937	OG0005836	1	1
Tfasc_v1.09846-RA	Scaffold_2317	27230796	5603603	5636819	OG0005837	2	1
Tfasc_v1.09846-RB	Scaffold_2317	27230796	5603603	5636819	OG0005837	2	1
Tfasc_v1.09860-RA	Scaffold_2317	27230796	6258269	6263386	OG0005838	2	1
Tfasc_v1.09863-RA	Scaffold_2317	27230796	6324838	6329942	OG0005838	2	1
Tfasc_v1.09877-RA	Scaffold_2317	27230796	7074785	7090515	OG0005839	2	1
Tfasc_v1.09877-RB	Scaffold_2317	27230796	7074785	7090515	OG0005839	2	1
Tfasc_v1.24403-RA	Scaffold_2320	19440187	4389800	4400855	OG0005840	1	1
Tfasc_v1.09893-RA	Scaffold_2317	27230796	7549949	7556819	OG0005841	2	1
Tfasc_v1.09893-RB	Scaffold_2317	27230796	7549949	7556819	OG0005841	2	1
Tfasc_v1.09913-RA	Scaffold_2317	27230796	7812563	7813405	OG0005842	1	1
Tfasc_v1.09935-RA	Scaffold_2317	27230796	8392612	8406815	OG0005843	2	1
Tfasc_v1.09937-RA	Scaffold_2317	27230796	8457826	8472040	OG0005843	2	1
Tfasc_v1.28174-RA	Scaffold_2312	16741216	1365164	1370916	OG0005844	1	2
Tfasc_v1.28193-RA	Scaffold_2312	16741216	1582694	1597802	OG0005845	1	2
Tfasc_v1.00318-RA	Scaffold_2199	32162447	2360687	2362972	OG0005846	1	1
Tfasc_v1.28219-RA	Scaffold_2312	16741216	1994545	1999926	OG0005847	1	2
Tfasc_v1.28222-RA	Scaffold_2312	16741216	2035897	2041046	OG0005848	1	1
Tfasc_v1.28218-RA	Scaffold_2312	16741216	1970749	1990200	OG0005849	2	1
Tfasc_v1.28218-RB	Scaffold_2312	16741216	1970749	1990200	OG0005849	2	1
Tfasc_v1.28224-RA	Scaffold_2312	16741216	2064070	2072747	OG0005850	2	1
Tfasc_v1.28229-RA	Scaffold_2312	16741216	2118918	2127872	OG0005850	2	1
Tfasc_v1.28225-RA	Scaffold_2312	16741216	2078787	2079166	OG0005851	2	1
Tfasc_v1.28230-RA	Scaffold_2312	16741216	2131219	2131598	OG0005851	2	1
Tfasc_v1.28236-RA	Scaffold_2312	16741216	2207615	2212183	OG0005852	2	1
Tfasc_v1.28242-RA	Scaffold_2312	16741216	2271064	2275565	OG0005852	2	1
Tfasc_v1.25673-RA	Scaffold_346	19367790	16937981	16955331	OG0005853	1	2
Tfasc_v1.07890-RA	Scaffold_2096	30145683	30016708	30018318	OG0005854	1	1
Tfasc_v1.25449-RA	Scaffold_346	19367790	10176238	10178513	OG0005855	2	1
Tfasc_v1.25651-RA	Scaffold_346	19367790	16544396	16547308	OG0005855	2	1
Tfasc_v1.17728-RA	Scaffold_2225	24881768	5466603	5474012	OG0005856	2	1
Tfasc_v1.17728-RC	Scaffold_2225	24881768	5466603	5474503	OG0005856	2	1
Tfasc_v1.17731-RA	Scaffold_2225	24881768	5516368	5531413	OG0005857	1	2
Tfasc_v1.12620-RA	Scaffold_326	26509606	6345385	6345884	OG0005858	2	1
Tfasc_v1.17771-RA	Scaffold_2225	24881768	6261472	6270633	OG0005858	2	1
Tfasc_v1.17777-RA	Scaffold_2225	24881768	6348800	6382775	OG0005859	2	1
Tfasc_v1.31203-RA	Scaffold_2220	406116	103224	103619	OG0005859	2	1
Tfasc_v1.17765-RA	Scaffold_2225	24881768	6165034	6177625	OG0005860	2	1
Tfasc_v1.17768-RA	Scaffold_2225	24881768	6215765	6218693	OG0005860	2	1
Tfasc_v1.02387-RA	Scaffold_658	31698969	6658554	6659882	OG0005861	1	1
Tfasc_v1.19203-RA	Scaffold_1383	24649150	20997026	21015427	OG0005862	1	2
Tfasc_v1.19202-RA	Scaffold_1383	24649150	20977509	20982129	OG0005863	2	1
Tfasc_v1.19202-RB	Scaffold_1383	24649150	20977509	20982129	OG0005863	2	1
Tfasc_v1.03816-RA	Scaffold_2318	31153634	5499235	5501733	OG0005864	2	1
Tfasc_v1.03824-RA	Scaffold_2318	31153634	5779444	5782235	OG0005864	2	1
Tfasc_v1.03787-RA	Scaffold_2318	31153634	4398065	4404417	OG0005865	2	1
Tfasc_v1.11797-RA	Scaffold_2287	27210704	24185547	24191930	OG0005865	2	1
Tfasc_v1.03786-RA	Scaffold_2318	31153634	4370926	4379307	OG0005866	2	1
Tfasc_v1.11796-RA	Scaffold_2287	27210704	24182649	24182867	OG0005866	2	1
Tfasc_v1.03774-RA	Scaffold_2318	31153634	4144622	4147452	OG0005867	1	2
Tfasc_v1.03748-RA	Scaffold_2318	31153634	3865925	3866743	OG0005868	1	2
Tfasc_v1.03759-RA	Scaffold_2318	31153634	3999972	4009225	OG0005869	2	1
Tfasc_v1.03759-RB	Scaffold_2318	31153634	3999972	4009225	OG0005869	2	1
Tfasc_v1.18570-RA	Scaffold_1383	24649150	1946065	1953964	OG0005870	1	1
Tfasc_v1.25760-RB	Scaffold_346	19367790	18058861	18065824	OG0005871	2	1
Tfasc_v1.25760-RC	Scaffold_346	19367790	18061052	18065824	OG0005871	2	1
Tfasc_v1.25775-RA	Scaffold_346	19367790	18182881	18184080	OG0005872	1	2
Tfasc_v1.18032-RA	Scaffold_2225	24881768	17782386	17782944	OG0005873	2	1
Tfasc_v1.25771-RA	Scaffold_346	19367790	18150437	18157649	OG0005873	2	1
Tfasc_v1.25784-RA	Scaffold_346	19367790	18356841	18363998	OG0005874	2	1
Tfasc_v1.25787-RA	Scaffold_346	19367790	18381202	18388354	OG0005874	2	1
Tfasc_v1.25805-RA	Scaffold_346	19367790	18550977	18557782	OG0005875	1	1
Tfasc_v1.25823-RA	Scaffold_346	19367790	18720446	18727346	OG0005876	1	2
Tfasc_v1.25836-RA	Scaffold_346	19367790	18894284	18899550	OG0005877	1	1
Tfasc_v1.25558-RA	Scaffold_346	19367790	14362649	14367256	OG0005878	2	1
Tfasc_v1.25840-RA	Scaffold_346	19367790	18920374	18924897	OG0005878	2	1
Tfasc_v1.25844-RA	Scaffold_346	19367790	18973291	18976242	OG0005879	1	2
Tfasc_v1.18549-RA	Scaffold_1383	24649150	1748371	1754673	OG0005880	1	1
Tfasc_v1.08202-RA	Scaffold_2315	29567185	5802537	5808174	OG0005881	1	1
Tfasc_v1.08196-RA	Scaffold_2315	29567185	5305514	5311278	OG0005882	1	2
Tfasc_v1.15836-RA	Scaffold_2314	25842354	22837043	22838536	OG0005883	1	2
Tfasc_v1.15400-RA	Scaffold_2314	25842354	8172879	8175639	OG0005884	1	1
Tfasc_v1.16727-RA	Scaffold_2313	25341332	12601747	12619366	OG0005885	1	1
Tfasc_v1.02277-RA	Scaffold_658	31698969	5573010	5578796	OG0005886	1	1
Tfasc_v1.13645-RA	Scaffold_1174	26021936	14471598	14481500	OG0005887	1	2
Tfasc_v1.17023-RA	Scaffold_2313	25341332	23555374	23569373	OG0005888	1	2
Tfasc_v1.06943-RA	Scaffold_2096	30145683	4348040	4348189	OG0005889	2	1
Tfasc_v1.18184-RA	Scaffold_2225	24881768	22251263	22251736	OG0005889	2	1
Tfasc_v1.29170-RA	Scaffold_53	13520883	5176797	5181729	OG0005890	2	1
Tfasc_v1.29170-RB	Scaffold_53	13520883	5176797	5181729	OG0005890	2	1
Tfasc_v1.32703-RA	Scaffold_2006	151303	9026	11456	OG0005891	1	2
Tfasc_v1.32726-RA	Scaffold_2006	151303	92232	92813	OG0005892	1	2
Tfasc_v1.18621-RA	Scaffold_1383	24649150	2370162	2371334	OG0005893	1	1
Tfasc_v1.31111-RA	Scaffold_107	427604	251777	252631	OG0005894	2	1
Tfasc_v1.31113-RA	Scaffold_107	427604	293135	294033	OG0005894	2	1
Tfasc_v1.18217-RA	Scaffold_2225	24881768	23126104	23139065	OG0005895	2	1
Tfasc_v1.18220-RA	Scaffold_2225	24881768	23228914	23241866	OG0005895	2	1
Tfasc_v1.18190-RA	Scaffold_2225	24881768	22611363	22619650	OG0005896	2	1
Tfasc_v1.18191-RA	Scaffold_2225	24881768	22650249	22658575	OG0005896	2	1
Tfasc_v1.18134-RA	Scaffold_2225	24881768	20907467	20910351	OG0005897	2	1
Tfasc_v1.18135-RA	Scaffold_2225	24881768	20916548	20919409	OG0005897	2	1
Tfasc_v1.32063-RA	Scaffold_1433	251611	149691	150293	OG0005898	2	1
Tfasc_v1.32064-RA	Scaffold_1433	251611	181438	182040	OG0005898	2	1
Tfasc_v1.04074-RA	Scaffold_2318	31153634	18648556	18655738	OG0005899	1	2
Tfasc_v1.30371-RA	Scaffold_2319	12332728	6845825	6847957	OG0005900	2	1
Tfasc_v1.30374-RA	Scaffold_2319	12332728	6889975	6893879	OG0005900	2	1
Tfasc_v1.27305-RA	Scaffold_2316	17107477	8033595	8034155	OG0005901	2	1
Tfasc_v1.27309-RA	Scaffold_2316	17107477	8118095	8118646	OG0005901	2	1
Tfasc_v1.28138-RA	Scaffold_2312	16741216	755078	763494	OG0005903	2	1
Tfasc_v1.28138-RB	Scaffold_2312	16741216	755078	763494	OG0005903	2	1
Tfasc_v1.28133-RA	Scaffold_2312	16741216	712675	718741	OG0005904	1	2
Tfasc_v1.28120-RA	Scaffold_2312	16741216	577235	591904	OG0005905	1	2
Tfasc_v1.02283-RA	Scaffold_658	31698969	5609296	5611714	OG0005906	2	1
Tfasc_v1.28113-RA	Scaffold_2312	16741216	533018	539648	OG0005906	2	1
Tfasc_v1.02325-RA	Scaffold_658	31698969	5869109	5873354	OG0005907	1	2
Tfasc_v1.15013-RA	Scaffold_2314	25842354	3868319	3868570	OG0005909	1	2
Tfasc_v1.25113-RA	Scaffold_346	19367790	1480614	1483185	OG0005911	2	1
Tfasc_v1.25113-RB	Scaffold_346	19367790	1480614	1483185	OG0005911	2	1
Tfasc_v1.23481-RA	Scaffold_2321	21234157	7287817	7289384	OG0005912	2	1
Tfasc_v1.23482-RA	Scaffold_2321	21234157	7308783	7310574	OG0005912	2	1
Tfasc_v1.27048-RA	Scaffold_2316	17107477	491924	499698	OG0005913	1	1
Tfasc_v1.27049-RA	Scaffold_2316	17107477	500587	500862	OG0005914	1	1
Tfasc_v1.22788-RA	Scaffold_2073	21704838	21028763	21031033	OG0005915	1	1
Tfasc_v1.19246-RA	Scaffold_1383	24649150	22508020	22508511	OG0005916	2	1
Tfasc_v1.19250-RA	Scaffold_1383	24649150	22612608	22614872	OG0005916	2	1
Tfasc_v1.24492-RA	Scaffold_2320	19440187	6290568	6304570	OG0005918	2	1
Tfasc_v1.24495-RA	Scaffold_2320	19440187	6346446	6349864	OG0005918	2	1
Tfasc_v1.24491-RA	Scaffold_2320	19440187	6272048	6277331	OG0005919	1	1
Tfasc_v1.27083-RA	Scaffold_2316	17107477	954536	956137	OG0005920	2	1
Tfasc_v1.27084-RA	Scaffold_2316	17107477	994801	996405	OG0005920	2	1
Tfasc_v1.27085-RA	Scaffold_2316	17107477	1064580	1068274	OG0005921	2	1
Tfasc_v1.27086-RA	Scaffold_2316	17107477	1094040	1097751	OG0005921	2	1
Tfasc_v1.27080-RA	Scaffold_2316	17107477	923130	931176	OG0005922	1	2
Tfasc_v1.27039-RA	Scaffold_2316	17107477	324392	325786	OG0005923	1	1
Tfasc_v1.27035-RA	Scaffold_2316	17107477	287571	288533	OG0005924	2	1
Tfasc_v1.27036-RA	Scaffold_2316	17107477	294636	295598	OG0005924	2	1
Tfasc_v1.27038-RA	Scaffold_2316	17107477	319105	324228	OG0005925	1	2
Tfasc_v1.27031-RA	Scaffold_2316	17107477	260490	261833	OG0005926	2	1
Tfasc_v1.27032-RA	Scaffold_2316	17107477	263588	273889	OG0005926	2	1
Tfasc_v1.14559-RA	Scaffold_2314	25842354	217670	224357	OG0005927	2	1
Tfasc_v1.25695-RA	Scaffold_346	19367790	17226648	17247567	OG0005927	2	1
Tfasc_v1.17446-RA	Scaffold_2225	24881768	2521727	2529359	OG0005928	2	1
Tfasc_v1.17446-RB	Scaffold_2225	24881768	2521727	2529359	OG0005928	2	1
Tfasc_v1.17439-RA	Scaffold_2225	24881768	2460784	2463220	OG0005929	1	1
Tfasc_v1.17425-RA	Scaffold_2225	24881768	2374138	2377654	OG0005930	1	2
Tfasc_v1.17400-RA	Scaffold_2225	24881768	2197593	2198788	OG0005931	1	2
Tfasc_v1.17409-RA	Scaffold_2225	24881768	2266947	2271536	OG0005932	1	2
Tfasc_v1.17402-RA	Scaffold_2225	24881768	2206498	2210331	OG0005933	1	2
Tfasc_v1.09960-RA	Scaffold_2317	27230796	9333568	9346699	OG0005934	2	1
Tfasc_v1.09961-RA	Scaffold_2317	27230796	9359997	9373116	OG0005934	2	1
Tfasc_v1.31952-RA	Scaffold_1669	273651	164639	171189	OG0005935	1	1
Tfasc_v1.10018-RA	Scaffold_2317	27230796	11102458	11103636	OG0005936	2	1
Tfasc_v1.10019-RA	Scaffold_2317	27230796	11135315	11136493	OG0005936	2	1
Tfasc_v1.12883-RA	Scaffold_326	26509606	21095579	21096226	OG0005938	2	1
Tfasc_v1.12884-RA	Scaffold_326	26509606	21158649	21159296	OG0005938	2	1
Tfasc_v1.12878-RA	Scaffold_326	26509606	20819517	20850020	OG0005939	1	2
Tfasc_v1.12914-RA	Scaffold_326	26509606	21878363	21889005	OG0005940	1	2
Tfasc_v1.12922-RA	Scaffold_326	26509606	22062054	22100099	OG0005941	1	2
Tfasc_v1.12926-RA	Scaffold_326	26509606	22353401	22362303	OG0005942	2	1
Tfasc_v1.12926-RB	Scaffold_326	26509606	22353401	22362303	OG0005942	2	1
Tfasc_v1.17128-RA	Scaffold_2313	25341332	25009783	25014501	OG0005943	1	1
Tfasc_v1.16890-RA	Scaffold_2313	25341332	21811094	21815242	OG0005944	2	1
Tfasc_v1.16891-RA	Scaffold_2313	25341332	21827838	21835879	OG0005944	2	1
Tfasc_v1.13461-RA	Scaffold_1174	26021936	4826624	4827868	OG0005945	2	1
Tfasc_v1.33299-RA	Scaffold_372	69252	9182	10426	OG0005945	2	1
Tfasc_v1.10088-RA	Scaffold_2317	27230796	13168637	13174136	OG0005946	1	1
Tfasc_v1.10092-RA	Scaffold_2317	27230796	13252909	13257403	OG0005947	1	1
Tfasc_v1.20972-RA	Scaffold_15	23642332	9939252	9944800	OG0005948	1	2
Tfasc_v1.20946-RA	Scaffold_15	23642332	8650250	8655206	OG0005949	1	2
Tfasc_v1.24770-RA	Scaffold_2320	19440187	14923159	14927141	OG0005950	1	1
Tfasc_v1.17381-RA	Scaffold_2225	24881768	2069647	2078547	OG0005951	1	1
Tfasc_v1.18618-RA	Scaffold_1383	24649150	2344719	2348712	OG0005952	1	1
Tfasc_v1.18625-RA	Scaffold_1383	24649150	2389250	2391292	OG0005953	2	1
Tfasc_v1.18627-RA	Scaffold_1383	24649150	2419336	2424823	OG0005953	2	1
Tfasc_v1.18630-RA	Scaffold_1383	24649150	2462927	2470009	OG0005954	2	1
Tfasc_v1.18630-RB	Scaffold_1383	24649150	2462927	2470009	OG0005954	2	1
Tfasc_v1.18622-RA	Scaffold_1383	24649150	2372104	2373282	OG0005955	2	1
Tfasc_v1.18622-RB	Scaffold_1383	24649150	2372104	2373561	OG0005955	2	1
Tfasc_v1.18619-RA	Scaffold_1383	24649150	2348911	2355807	OG0005956	1	1
Tfasc_v1.18639-RA	Scaffold_1383	24649150	2547468	2548703	OG0005957	1	1
Tfasc_v1.18646-RA	Scaffold_1383	24649150	2609289	2611234	OG0005958	1	2
Tfasc_v1.18650-RA	Scaffold_1383	24649150	2646037	2651143	OG0005959	2	1
Tfasc_v1.33469-RA	Scaffold_656	52681	4	3211	OG0005959	2	1
Tfasc_v1.16422-RA	Scaffold_2313	25341332	3777170	3779464	OG0005960	2	1
Tfasc_v1.18664-RA	Scaffold_1383	24649150	2759181	2761862	OG0005960	2	1
Tfasc_v1.18673-RA	Scaffold_1383	24649150	2859591	2866219	OG0005961	1	2
Tfasc_v1.18677-RA	Scaffold_1383	24649150	2893733	2897272	OG0005962	2	1
Tfasc_v1.18680-RA	Scaffold_1383	24649150	2957648	2961507	OG0005962	2	1
Tfasc_v1.18703-RA	Scaffold_1383	24649150	3086855	3088505	OG0005963	2	1
Tfasc_v1.21475-RA	Scaffold_15	23642332	21851314	21855005	OG0005963	2	1
Tfasc_v1.18705-RA	Scaffold_1383	24649150	3100266	3105645	OG0005964	2	1
Tfasc_v1.18707-RA	Scaffold_1383	24649150	3122425	3127699	OG0005964	2	1
Tfasc_v1.18683-RA	Scaffold_1383	24649150	2977400	2980268	OG0005965	2	1
Tfasc_v1.18690-RA	Scaffold_1383	24649150	3024200	3027089	OG0005965	2	1
Tfasc_v1.18688-RA	Scaffold_1383	24649150	2990154	2992402	OG0005966	2	1
Tfasc_v1.18695-RA	Scaffold_1383	24649150	3036985	3039233	OG0005966	2	1
Tfasc_v1.18678-RA	Scaffold_1383	24649150	2906336	2908994	OG0005967	2	1
Tfasc_v1.18681-RA	Scaffold_1383	24649150	2964498	2965875	OG0005967	2	1
Tfasc_v1.18715-RA	Scaffold_1383	24649150	3191652	3192330	OG0005968	2	1
Tfasc_v1.18715-RB	Scaffold_1383	24649150	3191652	3192939	OG0005968	2	1
Tfasc_v1.18737-RA	Scaffold_1383	24649150	3362219	3362518	OG0005969	2	1
Tfasc_v1.18738-RA	Scaffold_1383	24649150	3364589	3366701	OG0005969	2	1
Tfasc_v1.18728-RA	Scaffold_1383	24649150	3296420	3297067	OG0005970	2	1
Tfasc_v1.18736-RA	Scaffold_1383	24649150	3359039	3359686	OG0005970	2	1
Tfasc_v1.18756-RA	Scaffold_1383	24649150	3472557	3473372	OG0005971	2	1
Tfasc_v1.18764-RA	Scaffold_1383	24649150	3509828	3510634	OG0005971	2	1
Tfasc_v1.18757-RA	Scaffold_1383	24649150	3474069	3476027	OG0005972	2	1
Tfasc_v1.18765-RA	Scaffold_1383	24649150	3511332	3513292	OG0005972	2	1
Tfasc_v1.18774-RA	Scaffold_1383	24649150	3592889	3598471	OG0005973	2	1
Tfasc_v1.18779-RA	Scaffold_1383	24649150	3630857	3640722	OG0005973	2	1
Tfasc_v1.04095-RA	Scaffold_2318	31153634	20192571	20238922	OG0005976	2	1
Tfasc_v1.04095-RB	Scaffold_2318	31153634	20192571	20238922	OG0005976	2	1
Tfasc_v1.24532-RA	Scaffold_2320	19440187	7227955	7233253	OG0005977	2	1
Tfasc_v1.24546-RA	Scaffold_2320	19440187	7588395	7597528	OG0005977	2	1
Tfasc_v1.25596-RA	Scaffold_346	19367790	15383280	15385824	OG0005978	2	1
Tfasc_v1.25598-RA	Scaffold_346	19367790	15414055	15417033	OG0005978	2	1
Tfasc_v1.11291-RA	Scaffold_2287	27210704	6681428	6689256	OG0005979	1	2
Tfasc_v1.24781-RA	Scaffold_2320	19440187	15220028	15232644	OG0005980	1	1
Tfasc_v1.24576-RA	Scaffold_2320	19440187	8408009	8411978	OG0005981	2	1
Tfasc_v1.24577-RA	Scaffold_2320	19440187	8481582	8483012	OG0005981	2	1
Tfasc_v1.24816-RA	Scaffold_2320	19440187	16190102	16195480	OG0005982	2	1
Tfasc_v1.32790-RA	Scaffold_227	144359	133571	138990	OG0005982	2	1
Tfasc_v1.18084-RA	Scaffold_2225	24881768	19557175	19558645	OG0005983	2	0
Tfasc_v1.18086-RA	Scaffold_2225	24881768	19584716	19586235	OG0005983	2	0
Tfasc_v1.04252-RA	Scaffold_2318	31153634	25483774	25487484	OG0005984	1	1
Tfasc_v1.04236-RA	Scaffold_2318	31153634	25042665	25044414	OG0005985	1	2
Tfasc_v1.04228-RA	Scaffold_2318	31153634	24841740	24844979	OG0005986	1	1
Tfasc_v1.04227-RA	Scaffold_2318	31153634	24829959	24832837	OG0005987	1	1
Tfasc_v1.04225-RA	Scaffold_2318	31153634	24799891	24802418	OG0005988	1	1
Tfasc_v1.04212-RA	Scaffold_2318	31153634	24346336	24355865	OG0005989	1	1
Tfasc_v1.04204-RA	Scaffold_2318	31153634	24134862	24135101	OG0005990	1	2
