Tfasc_v1.31994-RA	Scaffold_2305	111692	121190	OG0000000	1	2100
Tfasc_v1.16153-RA	Scaffold_2313	1007708	1012850	OG0002546	1	2
Tfasc_v1.16163-RA	Scaffold_2313	1119171	1119803	OG0002547	2	2
Tfasc_v1.16164-RA	Scaffold_2313	1124245	1124940	OG0002547	2	2
Tfasc_v1.16162-RA	Scaffold_2313	1092804	1098589	OG0002548	2	2
Tfasc_v1.16162-RB	Scaffold_2313	1092804	1098589	OG0002548	2	2
Tfasc_v1.16167-RA	Scaffold_2313	1151829	1158751	OG0002549	1	2
Tfasc_v1.16175-RA	Scaffold_2313	1229688	1244688	OG0002550	2	2
Tfasc_v1.16175-RB	Scaffold_2313	1229688	1244688	OG0002550	2	2
Tfasc_v1.16246-RA	Scaffold_2313	1946170	1949362	OG0002551	2	2
Tfasc_v1.16247-RA	Scaffold_2313	1964239	1977506	OG0002551	2	2
Tfasc_v1.16267-RA	Scaffold_2313	2184052	2184684	OG0002552	1	0
Tfasc_v1.28196-RA	Scaffold_2312	1652408	1669718	OG0002553	2	2
Tfasc_v1.28196-RB	Scaffold_2312	1652408	1669718	OG0002553	2	2
Tfasc_v1.31191-RA	Scaffold_881	78315	84907	OG0002554	1	1
Tfasc_v1.26645-RA	Scaffold_845	15016550	15017485	OG0002556	1	1
Tfasc_v1.17499-RA	Scaffold_2225	2968667	2974800	OG0002557	1	1
Tfasc_v1.13294-RA	Scaffold_1174	1279962	1281115	OG0002558	2	1
Tfasc_v1.13296-RA	Scaffold_1174	1292209	1293386	OG0002558	2	1
Tfasc_v1.32036-RA	Scaffold_1095	67709	92819	OG0002559	1	3
Tfasc_v1.03024-RA	Scaffold_658	28046315	28059172	OG0002560	1	1
Tfasc_v1.02986-RA	Scaffold_658	27111024	27116081	OG0002561	2	1
Tfasc_v1.11011-RA	Scaffold_2287	2139259	2144204	OG0002561	2	1
Tfasc_v1.03519-RA	Scaffold_2318	1506968	1510410	OG0002563	1	1
Tfasc_v1.03464-RA	Scaffold_2318	1130030	1136501	OG0002564	2	2
Tfasc_v1.03464-RB	Scaffold_2318	1130030	1136501	OG0002564	2	2
Tfasc_v1.17483-RA	Scaffold_2225	2844190	2847314	OG0002565	1	2
Tfasc_v1.03402-RA	Scaffold_2318	573233	589715	OG0002566	2	2
Tfasc_v1.03402-RB	Scaffold_2318	573233	589715	OG0002566	2	2
Tfasc_v1.02100-RA	Scaffold_658	4198164	4201468	OG0002567	3	1
Tfasc_v1.02450-RA	Scaffold_658	7622331	7627284	OG0002567	3	1
Tfasc_v1.02455-RA	Scaffold_658	7656424	7661267	OG0002567	3	1
Tfasc_v1.26458-RA	Scaffold_845	12648146	12653277	OG0002568	2	1
Tfasc_v1.26460-RA	Scaffold_845	12671387	12676542	OG0002568	2	1
Tfasc_v1.26539-RA	Scaffold_845	13943409	13944932	OG0002569	3	1
Tfasc_v1.26540-RA	Scaffold_845	13945166	13946798	OG0002569	3	1
Tfasc_v1.26540-RB	Scaffold_845	13945166	13946798	OG0002569	3	1
Tfasc_v1.26643-RA	Scaffold_845	15003243	15006805	OG0002570	1	3
Tfasc_v1.26682-RA	Scaffold_845	15327123	15329634	OG0002571	1	1
Tfasc_v1.26697-RA	Scaffold_845	15485874	15486269	OG0002572	1	1
Tfasc_v1.26740-RA	Scaffold_845	15878389	15883184	OG0002573	1	1
Tfasc_v1.26762-RA	Scaffold_845	16050116	16056495	OG0002574	1	1
Tfasc_v1.26764-RA	Scaffold_845	16066311	16067667	OG0002575	2	1
Tfasc_v1.26768-RA	Scaffold_845	16083134	16084485	OG0002575	2	1
Tfasc_v1.13295-RA	Scaffold_1174	1284739	1287237	OG0002576	2	1
Tfasc_v1.13297-RA	Scaffold_1174	1298021	1302778	OG0002576	2	1
Tfasc_v1.26786-RA	Scaffold_845	16261705	16263206	OG0002577	2	2
Tfasc_v1.26788-RA	Scaffold_845	16268300	16269636	OG0002577	2	2
Tfasc_v1.26827-RA	Scaffold_845	16521395	16526422	OG0002578	1	1
Tfasc_v1.26839-RA	Scaffold_845	16609433	16610167	OG0002579	1	1
Tfasc_v1.13259-RA	Scaffold_1174	859231	866410	OG0002580	1	1
Tfasc_v1.26869-RA	Scaffold_845	16833995	16844238	OG0002581	1	1
Tfasc_v1.17486-RA	Scaffold_2225	2862211	2864001	OG0002582	1	0
Tfasc_v1.17494-RA	Scaffold_2225	2929718	2933263	OG0002583	1	1
Tfasc_v1.17501-RA	Scaffold_2225	2978642	2984583	OG0002584	1	1
Tfasc_v1.17507-RA	Scaffold_2225	3012941	3025097	OG0002585	2	2
Tfasc_v1.17507-RB	Scaffold_2225	3012941	3025097	OG0002585	2	2
Tfasc_v1.17504-RA	Scaffold_2225	2990867	2993439	OG0002586	1	1
Tfasc_v1.17613-RA	Scaffold_2225	4007315	4028184	OG0002588	1	2
Tfasc_v1.17659-RA	Scaffold_2225	4477923	4479328	OG0002589	1	1
Tfasc_v1.17667-RA	Scaffold_2225	4614250	4620187	OG0002590	2	2
Tfasc_v1.17667-RB	Scaffold_2225	4614250	4620187	OG0002590	2	2
Tfasc_v1.17691-RA	Scaffold_2225	4898522	4903664	OG0002591	2	1
Tfasc_v1.17700-RA	Scaffold_2225	5046546	5052016	OG0002591	2	1
Tfasc_v1.25830-RA	Scaffold_346	18769124	18769858	OG0002592	1	1
Tfasc_v1.28944-RA	Scaffold_2312	16099815	16106893	OG0002593	2	1
Tfasc_v1.28953-RA	Scaffold_2312	16194058	16199594	OG0002593	2	1
Tfasc_v1.00705-RA	Scaffold_2199	7667739	7669892	OG0002594	3	1
Tfasc_v1.00801-RA	Scaffold_2199	12423192	12425515	OG0002594	3	1
Tfasc_v1.28968-RA	Scaffold_2312	16285964	16287763	OG0002594	3	1
Tfasc_v1.28976-RA	Scaffold_2312	16327619	16333758	OG0002595	1	3
Tfasc_v1.02175-RA	Scaffold_658	4769984	4774095	OG0002596	1	1
Tfasc_v1.02178-RA	Scaffold_658	4785104	4785362	OG0002597	2	1
Tfasc_v1.02179-RA	Scaffold_658	4785774	4786678	OG0002597	2	1
Tfasc_v1.13425-RA	Scaffold_1174	3909110	3917807	OG0002598	1	1
Tfasc_v1.13300-RA	Scaffold_1174	1311689	1318822	OG0002600	2	1
Tfasc_v1.13303-RA	Scaffold_1174	1347596	1354753	OG0002600	2	1
Tfasc_v1.03864-RA	Scaffold_2318	7474221	7475260	OG0002601	3	1
Tfasc_v1.07863-RA	Scaffold_2096	29864120	29870614	OG0002601	3	1
Tfasc_v1.31728-RA	Scaffold_2034	141677	143840	OG0002601	3	1
Tfasc_v1.07847-RA	Scaffold_2096	29785478	29787788	OG0002602	1	1
Tfasc_v1.07838-RA	Scaffold_2096	29706804	29711367	OG0002603	2	2
Tfasc_v1.07841-RA	Scaffold_2096	29735763	29739113	OG0002603	2	2
Tfasc_v1.07816-RA	Scaffold_2096	29581150	29589512	OG0002604	1	1
Tfasc_v1.07773-RA	Scaffold_2096	29257424	29259196	OG0002605	1	1
Tfasc_v1.07763-RA	Scaffold_2096	29190031	29196238	OG0002606	3	1
Tfasc_v1.07763-RB	Scaffold_2096	29190031	29196238	OG0002606	3	1
Tfasc_v1.07763-RC	Scaffold_2096	29190031	29196238	OG0002606	3	1
Tfasc_v1.07739-RA	Scaffold_2096	28973888	28978145	OG0002607	2	1
Tfasc_v1.07739-RB	Scaffold_2096	28973888	28978255	OG0002607	2	1
Tfasc_v1.07726-RA	Scaffold_2096	28909031	28911067	OG0002608	1	1
Tfasc_v1.07725-RA	Scaffold_2096	28905290	28907521	OG0002609	1	1
Tfasc_v1.07731-RA	Scaffold_2096	28929915	28933846	OG0002610	1	1
Tfasc_v1.07732-RA	Scaffold_2096	28945446	28949431	OG0002611	1	2
Tfasc_v1.10924-RA	Scaffold_2287	1299803	1304805	OG0002612	2	2
Tfasc_v1.10924-RB	Scaffold_2287	1300235	1304805	OG0002612	2	2
Tfasc_v1.18887-RA	Scaffold_1383	5712372	5713814	OG0002614	2	1
Tfasc_v1.18889-RA	Scaffold_1383	5724066	5725517	OG0002614	2	1
Tfasc_v1.28698-RA	Scaffold_2312	14069729	14075037	OG0002615	3	1
Tfasc_v1.28698-RB	Scaffold_2312	14069729	14075037	OG0002615	3	1
Tfasc_v1.28711-RA	Scaffold_2312	14189905	14195388	OG0002615	3	1
Tfasc_v1.28705-RA	Scaffold_2312	14117691	14126819	OG0002616	2	2
Tfasc_v1.28705-RB	Scaffold_2312	14117691	14126819	OG0002616	2	2
Tfasc_v1.21434-RA	Scaffold_15	21542366	21545444	OG0002617	1	2
Tfasc_v1.28833-RA	Scaffold_2312	15242199	15247997	OG0002618	1	3
Tfasc_v1.28843-RA	Scaffold_2312	15309967	15311943	OG0002619	3	1
Tfasc_v1.28844-RA	Scaffold_2312	15313725	15326057	OG0002619	3	1
Tfasc_v1.28849-RA	Scaffold_2312	15332075	15351211	OG0002619	3	1
Tfasc_v1.28552-RA	Scaffold_2312	10891346	10901471	OG0002620	2	1
Tfasc_v1.28556-RA	Scaffold_2312	10931498	10937098	OG0002620	2	1
Tfasc_v1.28551-RA	Scaffold_2312	10857982	10865546	OG0002621	1	1
Tfasc_v1.28588-RA	Scaffold_2312	11899463	11901499	OG0002622	1	1
Tfasc_v1.28604-RA	Scaffold_2312	12431703	12438044	OG0002623	2	1
Tfasc_v1.28607-RA	Scaffold_2312	12507414	12513743	OG0002623	2	1
Tfasc_v1.28605-RA	Scaffold_2312	12439657	12442999	OG0002624	2	1
Tfasc_v1.28608-RA	Scaffold_2312	12515368	12518712	OG0002624	2	1
Tfasc_v1.28598-RA	Scaffold_2312	12242414	12246650	OG0002625	2	1
Tfasc_v1.28600-RA	Scaffold_2312	12343345	12347583	OG0002625	2	1
Tfasc_v1.28368-RA	Scaffold_2312	4200784	4204560	OG0002626	2	2
Tfasc_v1.28369-RA	Scaffold_2312	4225363	4234365	OG0002626	2	2
Tfasc_v1.05955-RA	Scaffold_2041	26617752	26619059	OG0002627	3	1
Tfasc_v1.28374-RA	Scaffold_2312	4404072	4407084	OG0002627	3	1
Tfasc_v1.28376-RA	Scaffold_2312	4421297	4423878	OG0002627	3	1
Tfasc_v1.28400-RA	Scaffold_2312	4906151	4912819	OG0002628	3	1
Tfasc_v1.28402-RA	Scaffold_2312	4936309	4943542	OG0002628	3	1
Tfasc_v1.31390-RA	Scaffold_115	324629	326065	OG0002628	3	1
Tfasc_v1.18751-RA	Scaffold_1383	3428748	3435474	OG0002629	1	1
Tfasc_v1.11538-RA	Scaffold_2287	16239269	16246332	OG0002630	2	1
Tfasc_v1.11539-RA	Scaffold_2287	16307695	16314375	OG0002630	2	1
Tfasc_v1.01693-RA	Scaffold_658	180269	181897	OG0002631	1	1
Tfasc_v1.01689-RA	Scaffold_658	128578	132282	OG0002633	1	1
Tfasc_v1.20532-RA	Scaffold_819	23561945	23569338	OG0002634	1	1
Tfasc_v1.07161-RA	Scaffold_2096	10748567	10753290	OG0002636	1	3
Tfasc_v1.07078-RA	Scaffold_2096	7581438	7583801	OG0002637	1	2
Tfasc_v1.07047-RA	Scaffold_2096	6605013	6609745	OG0002638	1	1
Tfasc_v1.07042-RA	Scaffold_2096	6508936	6519927	OG0002639	1	1
Tfasc_v1.07019-RA	Scaffold_2096	5395906	5396274	OG0002640	2	1
Tfasc_v1.07020-RA	Scaffold_2096	5420339	5420707	OG0002640	2	1
Tfasc_v1.04015-RA	Scaffold_2318	15223355	15224514	OG0002642	2	2
Tfasc_v1.31544-RA	Scaffold_1599	330160	331326	OG0002642	2	2
Tfasc_v1.12048-RA	Scaffold_2287	26519870	26520322	OG0002643	2	2
Tfasc_v1.12048-RB	Scaffold_2287	26519870	26520322	OG0002643	2	2
Tfasc_v1.12031-RA	Scaffold_2287	26413192	26423898	OG0002644	1	3
Tfasc_v1.11987-RA	Scaffold_2287	26087452	26088403	OG0002646	1	0
Tfasc_v1.04722-RA	Scaffold_2318	29705845	29706666	OG0002647	3	1
Tfasc_v1.06232-RA	Scaffold_2041	28837986	28839455	OG0002647	3	1
Tfasc_v1.24471-RA	Scaffold_2320	5758626	5769986	OG0002647	3	1
Tfasc_v1.09215-RA	Scaffold_2315	29084019	29084255	OG0002648	2	1
Tfasc_v1.11874-RA	Scaffold_2287	25083554	25085377	OG0002648	2	1
Tfasc_v1.11859-RA	Scaffold_2287	24896442	24902166	OG0002649	4	0
Tfasc_v1.11859-RB	Scaffold_2287	24896442	24902166	OG0002649	4	0
Tfasc_v1.11859-RC	Scaffold_2287	24896442	24903266	OG0002649	4	0
Tfasc_v1.11860-RA	Scaffold_2287	24924469	24935110	OG0002649	4	0
Tfasc_v1.11830-RA	Scaffold_2287	24549598	24555722	OG0002650	1	2
Tfasc_v1.11829-RA	Scaffold_2287	24533588	24544514	OG0002651	2	1
Tfasc_v1.11829-RB	Scaffold_2287	24533588	24544514	OG0002651	2	1
Tfasc_v1.11775-RA	Scaffold_2287	23962060	23967201	OG0002652	3	1
Tfasc_v1.12059-RA	Scaffold_2287	26586647	26602167	OG0002652	3	1
Tfasc_v1.12065-RA	Scaffold_2287	26713317	26716339	OG0002652	3	1
Tfasc_v1.11719-RA	Scaffold_2287	23074723	23078518	OG0002653	3	1
Tfasc_v1.11721-RA	Scaffold_2287	23089623	23092701	OG0002653	3	1
Tfasc_v1.11723-RA	Scaffold_2287	23154778	23157858	OG0002653	3	1
Tfasc_v1.11724-RA	Scaffold_2287	23181368	23201756	OG0002654	1	2
Tfasc_v1.25352-RA	Scaffold_346	5172836	5173866	OG0002656	2	1
Tfasc_v1.25353-RA	Scaffold_346	5193155	5196289	OG0002656	2	1
Tfasc_v1.20664-RA	Scaffold_15	1243766	1246767	OG0002657	1	2
Tfasc_v1.11039-RA	Scaffold_2287	2498982	2508125	OG0002658	1	1
Tfasc_v1.26877-RA	Scaffold_845	16931549	16940013	OG0002659	1	1
Tfasc_v1.11028-RA	Scaffold_2287	2379718	2386092	OG0002660	2	2
Tfasc_v1.11029-RA	Scaffold_2287	2392966	2396265	OG0002660	2	2
Tfasc_v1.11005-RA	Scaffold_2287	2102174	2106217	OG0002661	1	1
Tfasc_v1.07538-RA	Scaffold_2096	27019466	27027324	OG0002662	2	1
Tfasc_v1.10981-RA	Scaffold_2287	1814790	1820771	OG0002662	2	1
Tfasc_v1.02388-RA	Scaffold_658	6667116	6670578	OG0002663	1	1
Tfasc_v1.10923-RA	Scaffold_2287	1296293	1299786	OG0002664	1	1
Tfasc_v1.10842-RA	Scaffold_2287	719535	724111	OG0002665	2	1
Tfasc_v1.10842-RB	Scaffold_2287	719535	724111	OG0002665	2	1
Tfasc_v1.10840-RA	Scaffold_2287	701103	701786	OG0002666	1	1
Tfasc_v1.10810-RA	Scaffold_2287	484621	489563	OG0002667	1	1
Tfasc_v1.10806-RA	Scaffold_2287	473372	474924	OG0002669	2	1
Tfasc_v1.10806-RB	Scaffold_2287	473372	474924	OG0002669	2	1
Tfasc_v1.10772-RA	Scaffold_2287	256471	257558	OG0002670	1	2
Tfasc_v1.01636-RA	Scaffold_2199	31775574	31777339	OG0002671	1	1
Tfasc_v1.13131-RA	Scaffold_326	26056306	26060748	OG0002672	1	1
Tfasc_v1.11621-RA	Scaffold_2287	21131421	21131831	OG0002673	1	2
Tfasc_v1.02711-RA	Scaffold_658	14761724	14769198	OG0002675	2	1
Tfasc_v1.02713-RA	Scaffold_658	14846806	14869341	OG0002675	2	1
Tfasc_v1.00308-RA	Scaffold_2199	2291255	2298208	OG0002676	1	1
Tfasc_v1.18068-RA	Scaffold_2225	18981405	18981719	OG0002677	2	1
Tfasc_v1.18075-RA	Scaffold_2225	19210919	19211233	OG0002677	2	1
Tfasc_v1.29215-RA	Scaffold_53	6159841	6166666	OG0002678	2	1
Tfasc_v1.29215-RB	Scaffold_53	6159841	6166666	OG0002678	2	1
Tfasc_v1.17487-RA	Scaffold_2225	2864444	2874768	OG0002679	1	1
Tfasc_v1.17133-RA	Scaffold_2313	25063752	25066450	OG0002680	1	1
Tfasc_v1.26156-RA	Scaffold_845	3832890	3843944	OG0002681	1	2
Tfasc_v1.08096-RA	Scaffold_2315	2199618	2210119	OG0002682	3	1
Tfasc_v1.16034-RA	Scaffold_2314	25727456	25740493	OG0002682	3	1
Tfasc_v1.16034-RB	Scaffold_2314	25730075	25740493	OG0002682	3	1
Tfasc_v1.08084-RA	Scaffold_2315	1993455	1995690	OG0002683	1	3
Tfasc_v1.08070-RA	Scaffold_2315	1854165	1863387	OG0002684	1	3
Tfasc_v1.08029-RA	Scaffold_2315	1303219	1320492	OG0002685	2	1
Tfasc_v1.18928-RA	Scaffold_1383	6933500	6944884	OG0002685	2	1
Tfasc_v1.08015-RA	Scaffold_2315	1155547	1163313	OG0002686	1	3
Tfasc_v1.02852-RA	Scaffold_658	22255061	22259952	OG0002687	2	2
Tfasc_v1.08011-RA	Scaffold_2315	1116388	1121334	OG0002687	2	2
Tfasc_v1.07987-RA	Scaffold_2315	934552	944888	OG0002688	1	1
Tfasc_v1.07970-RA	Scaffold_2315	769378	774764	OG0002689	1	2
Tfasc_v1.18593-RA	Scaffold_1383	2114599	2118870	OG0002690	2	1
Tfasc_v1.18593-RB	Scaffold_1383	2114599	2118870	OG0002690	2	1
Tfasc_v1.07942-RA	Scaffold_2315	565859	570653	OG0002691	2	2
Tfasc_v1.07943-RA	Scaffold_2315	571865	576958	OG0002691	2	2
Tfasc_v1.07922-RA	Scaffold_2315	388791	409878	OG0002692	3	1
Tfasc_v1.07922-RB	Scaffold_2315	388791	409878	OG0002692	3	1
Tfasc_v1.32934-RA	Scaffold_1665	81932	84323	OG0002692	3	1
Tfasc_v1.00570-RA	Scaffold_2199	5427972	5428121	OG0002693	2	1
Tfasc_v1.17300-RA	Scaffold_2225	1376836	1377639	OG0002693	2	1
Tfasc_v1.19374-RA	Scaffold_819	108058	108582	OG0002694	3	1
Tfasc_v1.19375-RA	Scaffold_819	108684	109781	OG0002694	3	1
Tfasc_v1.19379-RA	Scaffold_819	142847	144651	OG0002694	3	1
Tfasc_v1.19401-RA	Scaffold_819	321541	321756	OG0002695	1	1
Tfasc_v1.19450-RA	Scaffold_819	873473	876508	OG0002696	1	2
Tfasc_v1.18046-RA	Scaffold_2225	18307498	18311531	OG0002697	2	2
Tfasc_v1.19497-RA	Scaffold_819	1644761	1648936	OG0002697	2	2
Tfasc_v1.19477-RA	Scaffold_819	1189881	1192170	OG0002698	2	1
Tfasc_v1.19479-RA	Scaffold_819	1203851	1211819	OG0002698	2	1
Tfasc_v1.19559-RA	Scaffold_819	3299145	3300361	OG0002699	2	1
Tfasc_v1.19562-RA	Scaffold_819	3327288	3328992	OG0002699	2	1
Tfasc_v1.15631-RA	Scaffold_2314	14658773	14664295	OG0002700	1	1
Tfasc_v1.22868-RA	Scaffold_2321	69368	79543	OG0002702	1	1
Tfasc_v1.25857-RA	Scaffold_346	19074261	19095998	OG0002707	1	1
Tfasc_v1.25638-RA	Scaffold_346	16222058	16245622	OG0002708	3	1
Tfasc_v1.25638-RB	Scaffold_346	16222058	16245622	OG0002708	3	1
Tfasc_v1.25638-RC	Scaffold_346	16222058	16245622	OG0002708	3	1
Tfasc_v1.23154-RA	Scaffold_2321	2035754	2036029	OG0002709	1	1
Tfasc_v1.00821-RA	Scaffold_2199	14185453	14199169	OG0002710	2	1
Tfasc_v1.00825-RA	Scaffold_2199	14271769	14280603	OG0002710	2	1
Tfasc_v1.23383-RA	Scaffold_2321	4961608	4966349	OG0002711	1	1
Tfasc_v1.26842-RA	Scaffold_845	16628305	16629395	OG0002712	2	1
Tfasc_v1.30939-RA	Scaffold_2036	347582	348787	OG0002712	2	1
Tfasc_v1.00793-RA	Scaffold_2199	12105264	12113648	OG0002713	2	1
Tfasc_v1.00793-RC	Scaffold_2199	12105264	12113648	OG0002713	2	1
Tfasc_v1.00740-RA	Scaffold_2199	9049114	9053489	OG0002714	3	1
Tfasc_v1.00741-RA	Scaffold_2199	9072731	9077107	OG0002714	3	1
Tfasc_v1.33838-RA	Scaffold_1651	18070	20675	OG0002714	3	1
Tfasc_v1.00620-RA	Scaffold_2199	6033619	6041612	OG0002715	2	2
Tfasc_v1.19338-RA	Scaffold_1383	24240721	24248737	OG0002715	2	2
Tfasc_v1.00614-RA	Scaffold_2199	5968554	5970192	OG0002716	1	1
Tfasc_v1.00596-RA	Scaffold_2199	5729161	5730243	OG0002717	3	1
Tfasc_v1.00599-RA	Scaffold_2199	5781598	5782665	OG0002717	3	1
Tfasc_v1.00604-RA	Scaffold_2199	5847073	5848155	OG0002717	3	1
Tfasc_v1.00585-RA	Scaffold_2199	5569859	5585253	OG0002718	2	2
Tfasc_v1.00585-RB	Scaffold_2199	5569859	5585253	OG0002718	2	2
Tfasc_v1.00568-RA	Scaffold_2199	5363048	5368913	OG0002719	1	3
Tfasc_v1.18222-RA	Scaffold_2225	23315105	23328930	OG0002720	2	1
Tfasc_v1.18225-RA	Scaffold_2225	23336524	23356802	OG0002720	2	1
Tfasc_v1.18242-RA	Scaffold_2225	23651503	23657919	OG0002721	3	1
Tfasc_v1.18242-RB	Scaffold_2225	23651503	23657919	OG0002721	3	1
Tfasc_v1.18242-RC	Scaffold_2225	23651503	23657919	OG0002721	3	1
Tfasc_v1.18286-RA	Scaffold_2225	24210609	24214869	OG0002722	1	1
Tfasc_v1.18293-RA	Scaffold_2225	24282618	24290283	OG0002723	2	2
Tfasc_v1.18294-RA	Scaffold_2225	24294227	24302850	OG0002723	2	2
Tfasc_v1.02379-RA	Scaffold_658	6584953	6586381	OG0002724	1	1
Tfasc_v1.17185-RA	Scaffold_2225	427162	434403	OG0002725	2	2
Tfasc_v1.17185-RB	Scaffold_2225	427162	434403	OG0002725	2	2
Tfasc_v1.17208-RA	Scaffold_2225	601557	605942	OG0002726	2	2
Tfasc_v1.18192-RA	Scaffold_2225	22707020	22713560	OG0002726	2	2
Tfasc_v1.26070-RA	Scaffold_845	2219848	2221144	OG0002727	1	1
Tfasc_v1.00374-RA	Scaffold_2199	2945057	2945405	OG0002728	1	0
Tfasc_v1.16676-RA	Scaffold_2313	10273285	10275999	OG0002729	1	2
Tfasc_v1.10586-RA	Scaffold_2317	24518024	24518407	OG0002730	2	1
Tfasc_v1.10589-RA	Scaffold_2317	24588381	24588803	OG0002730	2	1
Tfasc_v1.20792-RA	Scaffold_15	2706257	2706752	OG0002731	2	1
Tfasc_v1.20797-RA	Scaffold_15	2789954	2790275	OG0002731	2	1
Tfasc_v1.19281-RA	Scaffold_1383	23554129	23570887	OG0002732	1	2
Tfasc_v1.25358-RA	Scaffold_346	5426777	5433217	OG0002733	1	1
Tfasc_v1.25357-RA	Scaffold_346	5401044	5411289	OG0002734	2	1
Tfasc_v1.25496-RA	Scaffold_346	12032547	12042350	OG0002734	2	1
Tfasc_v1.23148-RA	Scaffold_2321	1997275	1997784	OG0002735	1	1
Tfasc_v1.23163-RA	Scaffold_2321	2088349	2091618	OG0002736	1	1
Tfasc_v1.23157-RA	Scaffold_2321	2062819	2063207	OG0002737	2	1
Tfasc_v1.23158-RA	Scaffold_2321	2064164	2064589	OG0002737	2	1
Tfasc_v1.23119-RA	Scaffold_2321	1766185	1771847	OG0002738	1	1
Tfasc_v1.23107-RA	Scaffold_2321	1682228	1689281	OG0002739	1	3
Tfasc_v1.23103-RA	Scaffold_2321	1660521	1663617	OG0002740	1	3
Tfasc_v1.18837-RA	Scaffold_1383	4397702	4401699	OG0002741	1	2
Tfasc_v1.03359-RA	Scaffold_2318	139414	145481	OG0002742	2	1
Tfasc_v1.23053-RA	Scaffold_2321	1311838	1317301	OG0002742	2	1
Tfasc_v1.23031-RA	Scaffold_2321	1159587	1164406	OG0002743	2	2
Tfasc_v1.23031-RB	Scaffold_2321	1159587	1164406	OG0002743	2	2
Tfasc_v1.23009-RA	Scaffold_2321	1029300	1029512	OG0002744	3	1
Tfasc_v1.23010-RA	Scaffold_2321	1029518	1029928	OG0002744	3	1
Tfasc_v1.23016-RA	Scaffold_2321	1050164	1050799	OG0002744	3	1
Tfasc_v1.22988-RA	Scaffold_2321	897738	899788	OG0002745	2	2
Tfasc_v1.23008-RA	Scaffold_2321	1007879	1009923	OG0002745	2	2
Tfasc_v1.22959-RA	Scaffold_2321	698348	700208	OG0002746	1	1
Tfasc_v1.22888-RA	Scaffold_2321	238138	243254	OG0002747	2	2
Tfasc_v1.22888-RB	Scaffold_2321	238138	243254	OG0002747	2	2
Tfasc_v1.22872-RA	Scaffold_2321	116951	120396	OG0002748	2	1
Tfasc_v1.22875-RA	Scaffold_2321	156838	160292	OG0002748	2	1
Tfasc_v1.22873-RA	Scaffold_2321	120800	132840	OG0002749	2	1
Tfasc_v1.22876-RA	Scaffold_2321	160696	172736	OG0002749	2	1
Tfasc_v1.15307-RA	Scaffold_2314	6749906	6751105	OG0002750	3	1
Tfasc_v1.15314-RA	Scaffold_2314	6827556	6828236	OG0002750	3	1
Tfasc_v1.15332-RA	Scaffold_2314	7000461	7001387	OG0002750	3	1
Tfasc_v1.00116-RA	Scaffold_2199	768979	772648	OG0002752	1	1
Tfasc_v1.00101-RA	Scaffold_2199	689363	690403	OG0002753	2	2
Tfasc_v1.00102-RA	Scaffold_2199	696995	698043	OG0002753	2	2
Tfasc_v1.00099-RA	Scaffold_2199	677387	681254	OG0002754	2	1
Tfasc_v1.14349-RA	Scaffold_1174	24576017	24576655	OG0002754	2	1
Tfasc_v1.29619-RA	Scaffold_53	11321857	11322340	OG0002755	1	1
Tfasc_v1.00140-RA	Scaffold_2199	910000	912717	OG0002756	2	2
Tfasc_v1.00140-RB	Scaffold_2199	910000	912717	OG0002756	2	2
Tfasc_v1.00151-RA	Scaffold_2199	957305	963587	OG0002757	1	1
Tfasc_v1.00245-RA	Scaffold_2199	1792119	1804488	OG0002758	2	2
Tfasc_v1.00245-RB	Scaffold_2199	1792119	1804488	OG0002758	2	2
Tfasc_v1.00278-RA	Scaffold_2199	2061783	2062730	OG0002759	1	2
Tfasc_v1.00289-RA	Scaffold_2199	2130717	2133910	OG0002760	1	1
Tfasc_v1.00317-RA	Scaffold_2199	2353152	2356594	OG0002761	1	1
Tfasc_v1.00381-RA	Scaffold_2199	3023312	3031061	OG0002762	1	2
Tfasc_v1.20821-RA	Scaffold_15	3266926	3268166	OG0002763	2	1
Tfasc_v1.24458-RA	Scaffold_2320	5430181	5431232	OG0002763	2	1
Tfasc_v1.16907-RA	Scaffold_2313	22020703	22040107	OG0002764	3	1
Tfasc_v1.16908-RA	Scaffold_2313	22057645	22086582	OG0002764	3	1
Tfasc_v1.16913-RA	Scaffold_2313	22217882	22232851	OG0002764	3	1
Tfasc_v1.12332-RA	Scaffold_326	1559210	1560379	OG0002765	2	1
Tfasc_v1.12332-RB	Scaffold_326	1559210	1564518	OG0002765	2	1
Tfasc_v1.12368-RA	Scaffold_326	1881032	1883465	OG0002766	2	2
Tfasc_v1.12369-RA	Scaffold_326	1890919	1897363	OG0002766	2	2
Tfasc_v1.12394-RA	Scaffold_326	2062674	2066843	OG0002767	2	2
Tfasc_v1.12394-RB	Scaffold_326	2062674	2066843	OG0002767	2	2
Tfasc_v1.12438-RA	Scaffold_326	2466960	2470480	OG0002769	3	1
Tfasc_v1.12442-RA	Scaffold_326	2504879	2508401	OG0002769	3	1
Tfasc_v1.19844-RA	Scaffold_819	16116701	16117081	OG0002769	3	1
Tfasc_v1.12493-RA	Scaffold_326	3162533	3165910	OG0002770	2	2
Tfasc_v1.12493-RB	Scaffold_326	3162533	3165910	OG0002770	2	2
Tfasc_v1.16813-RA	Scaffold_2313	17670757	17683942	OG0002771	2	1
Tfasc_v1.16814-RA	Scaffold_2313	17701985	17706333	OG0002771	2	1
